TIMESTAMP,InvVDCin_Avg,Array Tilt,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Cloud Type,Solar Zenith Angle,Surface Albedo,Wind Direction,Pressure,Relative Humidity,Precipitable Water
2016-01-01 00:00:00,8.12,20,2016.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,2.0,8.0,163.71,0.123,323.0,1000.0,94.73,0.933
2016-01-01 00:30:00,7.64,20,2016.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,1.1,2.0,8.0,163.46,0.123,323.0,1000.0,94.73,0.927
2016-01-01 01:00:00,7.64,20,2016.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,2.0,8.0,160.96,0.123,318.8,1000.0,91.83,0.921
2016-01-01 01:30:00,7.075,20,2016.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,1.1,1.0,8.0,156.92,0.123,318.8,1000.0,91.82,0.919
2016-01-01 02:00:00,8.09,20,2016.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.2,1.0,8.0,152.02,0.123,315.9,1000.0,90.71,0.918
2016-01-01 02:30:00,8.24,20,2016.0,1.0,1.0,2.0,30.0,0.0,0.0,0.0,1.2,1.0,8.0,146.66,0.123,315.9,1000.0,97.43,0.914
2016-01-01 03:00:00,7.684,20,2016.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.3,1.0,8.0,141.05,0.123,311.3,1000.0,95.31,0.91
2016-01-01 03:30:00,8.26,20,2016.0,1.0,1.0,3.0,30.0,0.0,0.0,0.0,1.4,1.0,6.0,135.3,0.123,311.3,1000.0,95.3,0.898
2016-01-01 04:00:00,8.69,20,2016.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.5,1.0,6.0,129.5,0.123,308.9,1000.0,91.59,0.887
2016-01-01 04:30:00,9.47,20,2016.0,1.0,1.0,4.0,30.0,0.0,0.0,0.0,1.6,1.0,6.0,123.68,0.123,308.9,1000.0,91.59,0.879
2016-01-01 05:00:00,9.84,20,2016.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.7,1.0,6.0,117.9,0.123,306.8,1000.0,87.58,0.871
2016-01-01 05:30:00,9.66,20,2016.0,1.0,1.0,5.0,30.0,0.0,0.0,0.0,1.5,1.0,6.0,112.17,0.123,306.8,1000.0,87.57,0.873
2016-01-01 06:00:00,10.05,20,2016.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.4,1.0,6.0,106.54,0.123,305.0,1000.0,86.35,0.875
2016-01-01 06:30:00,10.03,20,2016.0,1.0,1.0,6.0,30.0,0.0,0.0,0.0,1.3,1.0,6.0,101.03,0.123,305.0,1000.0,86.35,0.869
2016-01-01 07:00:00,30.09,20,2016.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.3,1.0,6.0,95.68,0.123,301.2,1000.0,85.96,0.864
2016-01-01 07:30:00,315.6,20,2016.0,1.0,1.0,7.0,30.0,0.0,0.0,0.0,1.5,1.0,6.0,90.51,0.123,301.2,1000.0,85.95,0.843
2016-01-01 08:00:00,365.7,20,2016.0,1.0,1.0,8.0,0.0,15.0,15.0,0.0,1.7,1.0,8.0,85.59,0.123,300.8,1000.0,85.28,0.823
2016-01-01 08:30:00,349.9,20,2016.0,1.0,1.0,8.0,30.0,37.0,37.0,0.0,2.0,1.0,8.0,80.96,0.123,300.8,1000.0,85.28,0.8
2016-01-01 09:00:00,363.9,20,2016.0,1.0,1.0,9.0,0.0,60.0,60.0,0.0,2.4,2.0,8.0,76.67,0.123,298.6,1000.0,76.46,0.779
2016-01-01 09:30:00,372.6,20,2016.0,1.0,1.0,9.0,30.0,82.0,82.0,0.0,2.8,2.0,8.0,72.8,0.123,298.6,1000.0,76.45,0.758
2016-01-01 10:00:00,372.3,20,2016.0,1.0,1.0,10.0,0.0,102.0,102.0,0.0,3.2,3.0,8.0,69.41,0.123,296.4,1000.0,68.98,0.737
2016-01-01 10:30:00,372.0,20,2016.0,1.0,1.0,10.0,30.0,183.0,163.0,51.0,3.3,3.0,8.0,66.58,0.123,296.4,1000.0,68.96,0.737
2016-01-01 11:00:00,367.1,20,2016.0,1.0,1.0,11.0,0.0,203.0,180.0,54.0,3.4,4.0,8.0,64.39,0.123,290.3,1000.0,64.14,0.738
2016-01-01 11:30:00,377.2,20,2016.0,1.0,1.0,11.0,30.0,243.0,199.0,94.0,3.4,4.0,8.0,62.91,0.123,290.3,1000.0,64.12,0.741
2016-01-01 12:00:00,373.1,20,2016.0,1.0,1.0,12.0,0.0,239.0,202.0,77.0,3.5,4.0,8.0,62.2,0.123,284.2,1000.0,59.67,0.744
2016-01-01 12:30:00,373.1,20,2016.0,1.0,1.0,12.0,30.0,195.0,182.0,27.0,3.4,4.0,8.0,62.27,0.123,284.2,1000.0,59.64,0.73
2016-01-01 13:00:00,366.0,20,2016.0,1.0,1.0,13.0,0.0,263.0,200.0,137.0,3.4,5.0,8.0,63.12,0.123,281.9,1000.0,59.34,0.716
2016-01-01 13:30:00,372.5,20,2016.0,1.0,1.0,13.0,30.0,273.0,184.0,208.0,3.3,5.0,8.0,64.73,0.123,281.9,1000.0,59.32,0.695
2016-01-01 14:00:00,373.3,20,2016.0,1.0,1.0,14.0,0.0,241.0,165.0,194.0,3.2,5.0,8.0,67.03,0.123,282.6,1000.0,58.88,0.675
2016-01-01 14:30:00,361.6,20,2016.0,1.0,1.0,14.0,30.0,206.0,145.0,177.0,3.0,4.0,8.0,69.96,0.123,282.6,1000.0,63.13,0.663
2016-01-01 15:00:00,370.0,20,2016.0,1.0,1.0,15.0,0.0,165.0,117.0,167.0,2.9,4.0,8.0,73.44,0.123,286.2,1000.0,63.84,0.651
2016-01-01 15:30:00,367.1,20,2016.0,1.0,1.0,15.0,30.0,119.0,87.0,147.0,2.5,3.0,8.0,77.4,0.123,286.2,1000.0,68.51,0.633
2016-01-01 16:00:00,364.7,20,2016.0,1.0,1.0,16.0,0.0,71.0,54.0,115.0,2.2,3.0,8.0,81.75,0.123,292.9,1000.0,69.72,0.615
2016-01-01 16:30:00,382.5,20,2016.0,1.0,1.0,16.0,30.0,25.0,23.0,45.0,1.9,2.0,8.0,86.44,0.123,292.9,1000.0,74.88,0.587
2016-01-01 17:00:00,353.3,20,2016.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,1.6,1.0,8.0,91.4,0.123,302.3,1000.0,79.7,0.56
2016-01-01 17:30:00,78.76,20,2016.0,1.0,1.0,17.0,30.0,0.0,0.0,0.0,1.5,0.0,8.0,96.6,0.123,302.3,1000.0,85.69,0.539
2016-01-01 18:00:00,3.912,20,2016.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,101.99,0.123,308.8,1000.0,82.24,0.518
2016-01-01 18:30:00,3.273,20,2016.0,1.0,1.0,18.0,30.0,0.0,0.0,0.0,1.3,0.0,1.0,107.52,0.123,308.8,1000.0,82.25,0.506
2016-01-01 19:00:00,3.437,20,2016.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,1.3,0.0,1.0,113.17,0.129,309.0,1000.0,79.27,0.494
2016-01-01 19:30:00,3.74,20,2016.0,1.0,1.0,19.0,30.0,0.0,0.0,0.0,1.2,0.0,0.0,118.91,0.129,309.0,1000.0,79.26,0.488
2016-01-01 20:00:00,3.969,20,2016.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,1.2,-1.0,0.0,124.7,0.129,304.4,1000.0,82.3,0.482
2016-01-01 20:30:00,4.028,20,2016.0,1.0,1.0,20.0,30.0,0.0,0.0,0.0,1.2,-1.0,1.0,130.51,0.129,304.4,1000.0,82.29,0.488
2016-01-01 21:00:00,4.048,20,2016.0,1.0,1.0,21.0,0.0,0.0,0.0,0.0,1.2,-1.0,0.0,136.31,0.129,297.6,1000.0,79.91,0.495
2016-01-01 21:30:00,4.197,20,2016.0,1.0,1.0,21.0,30.0,0.0,0.0,0.0,1.2,-1.0,0.0,142.03,0.129,297.6,1000.0,79.91,0.512
2016-01-01 22:00:00,4.55,20,2016.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,1.3,-2.0,1.0,147.61,0.129,288.2,1000.0,84.7,0.529
2016-01-01 22:30:00,6.846,20,2016.0,1.0,1.0,22.0,30.0,0.0,0.0,0.0,1.4,-2.0,1.0,152.9,0.129,288.2,1000.0,84.7,0.552
2016-01-01 23:00:00,5.925,20,2016.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,1.5,-2.0,1.0,157.67,0.129,284.0,1000.0,84.48,0.575
2016-01-01 23:30:00,5.222,20,2016.0,1.0,1.0,23.0,30.0,0.0,0.0,0.0,1.5,-2.0,1.0,161.47,0.129,284.0,1000.0,84.48,0.601
2016-01-02 00:00:00,4.525,20,2016.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.6,-2.0,1.0,163.61,0.129,285.4,1000.0,84.72,0.627
2016-01-02 00:30:00,4.453,20,2016.0,1.0,2.0,0.0,30.0,0.0,0.0,0.0,1.6,-2.0,1.0,163.41,0.129,285.4,1000.0,84.72,0.657
2016-01-02 01:00:00,4.547,20,2016.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.6,-2.0,1.0,160.94,0.129,287.9,1000.0,84.57,0.687
2016-01-02 01:30:00,4.634,20,2016.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,1.5,-2.0,1.0,156.93,0.129,287.9,1000.0,84.58,0.719
2016-01-02 02:00:00,4.96,20,2016.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.4,-2.0,8.0,152.05,0.129,289.4,1000.0,84.63,0.751
2016-01-02 02:30:00,5.704,20,2016.0,1.0,2.0,2.0,30.0,0.0,0.0,0.0,1.3,-2.0,8.0,146.7,0.129,289.4,1000.0,84.63,0.762
2016-01-02 03:00:00,5.813,20,2016.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.3,-2.0,1.0,141.09,0.129,287.8,1000.0,85.3,0.774
2016-01-02 03:30:00,5.372,20,2016.0,1.0,2.0,3.0,30.0,0.0,0.0,0.0,1.2,-2.0,0.0,135.35,0.129,287.8,1000.0,85.3,0.761
2016-01-02 04:00:00,5.883,20,2016.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.1,-3.0,0.0,129.54,0.129,286.4,1000.0,89.46,0.748
2016-01-02 04:30:00,5.838,20,2016.0,1.0,2.0,4.0,30.0,0.0,0.0,0.0,1.1,-3.0,8.0,123.73,0.129,286.4,1000.0,89.47,0.735
2016-01-02 05:00:00,6.076,20,2016.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.1,-3.0,1.0,117.94,0.129,287.5,1000.0,88.44,0.723
2016-01-02 05:30:00,5.898,20,2016.0,1.0,2.0,5.0,30.0,0.0,0.0,0.0,1.1,-3.0,1.0,112.22,0.129,287.5,1000.0,88.44,0.714
