TIMESTAMP,Zenith,Azimuth,Temp,Precip,Wind,Humdidty,Pressure,Irradiance,Voltage
2017-01-01 10:03:00-05:00,69.1,-32,22.95,0,3.978,49.95,100.2933,204.7169,59.12
2017-01-01 10:04:00-05:00,68.99,-31.78,22.95,0,2.65,49.85,100.3,195.2874,56.45
2017-01-01 10:05:00-05:00,68.89,-31.55,22.96,0,2.9,50.06,100.3,192.17995,55.47
2017-01-01 10:06:00-05:00,68.79,-31.33,22.98,0,3.037,50.14,100.2985,196.68039,56.57
2017-01-01 10:07:00-05:00,68.69,-31.11,22.98,0,2.22,50.3,100.3,198.18054,57.07
2017-01-01 10:08:00-05:00,68.59,-30.89,22.98,0,2.727,50.01,100.3,197.32332,56.65
2017-01-01 10:09:00-05:00,68.49,-30.66,22.98,0,2.52,50.13,100.3023,199.46638,57.43
2017-01-01 10:10:00-05:00,68.39,-30.44,22.99,0,1.948,50.48,100.31,202.35954,57.83
2017-01-01 10:11:00-05:00,68.3,-30.22,23.01,0,1.892,51.08,100.31,200.53792,57.72
2017-01-01 10:12:00-05:00,68.2,-29.99,23.01,0,2.73,50.36,100.31,208.57443,59.75
2017-01-01 10:13:00-05:00,68.1,-29.77,23.01,0,2.248,50.07,100.31,198.82347,57.29
2017-01-01 10:14:00-05:00,68.01,-29.54,23.03,0,2.998,49.93,100.31,201.71661,58.07
2017-01-01 10:15:00-05:00,67.91,-29.32,23.04,0,2.882,49.88,100.3103,210.5032,60.53
2017-01-01 10:16:00-05:00,67.82,-29.09,23.04,0,2.247,49.97,100.3197,225.82617,65.13
2017-01-01 10:17:00-05:00,67.72,-28.86,23.04,0,2.253,50.32,100.32,239.22037,68.66
2017-01-01 10:18:00-05:00,67.63,-28.64,23.04,0,2.855,49.82,100.32,231.29099,66.48
2017-01-01 10:19:00-05:00,67.54,-28.41,23.06,0,2.975,49.8,100.32,229.898,66
2017-01-01 10:20:00-05:00,67.45,-28.18,23.07,0,2.283,50.13,100.32,216.61096,62.39
2017-01-01 10:21:00-05:00,67.35,-27.95,23.07,0,2.735,49.78,100.32,209.75313,60.39
2017-01-01 10:22:00-05:00,67.26,-27.72,23.07,0,1.877,49.99,100.32,205.35983,58.78
2017-01-01 10:23:00-05:00,67.17,-27.49,23.09,0,2.218,49.92,100.32,209.64598,60.11
2017-01-01 10:24:00-05:00,67.09,-27.26,23.1,0,1.66,50.12,100.3212,221.00424,63.07
2017-01-01 10:25:00-05:00,67,-27.03,23.1,0,2.217,49.93,100.327,258.61517,72.79
2017-01-01 10:26:00-05:00,66.91,-26.8,23.1,0,2.763,49.62,100.3275,269.43768,76.99
2017-01-01 10:27:00-05:00,66.82,-26.57,23.1,0,3.142,49.38,100.327,287.54663,81.9
2017-01-01 10:28:00-05:00,66.74,-26.34,23.12,0,1.797,49.46,100.33,267.18744,76.23
2017-01-01 10:29:00-05:00,66.65,-26.1,23.15,0,2.16,49.57,100.3295,300.0836,85.2
2017-01-01 10:30:00-05:00,66.57,-25.87,23.15,0,1.848,49.62,100.33,279.5101,80.7
2017-01-01 10:31:00-05:00,66.48,-25.64,23.15,0,2.628,49.6,100.33,248.43556,70.57
2017-01-01 10:32:00-05:00,66.4,-25.4,23.15,0,2.077,49.27,100.33,281.76035,80.3
2017-01-01 10:33:00-05:00,66.32,-25.17,23.17,0,2.308,49.07,100.33,289.15393,82.6
2017-01-01 10:34:00-05:00,66.23,-24.93,23.18,0,2.683,48.98,100.33,285.5107,81.6
2017-01-01 10:35:00-05:00,66.15,-24.7,23.18,0,2.022,49.06,100.33,285.83215,81.8
2017-01-01 10:36:00-05:00,66.07,-24.46,23.18,0,1.962,49.04,100.3327,315.2994,90.4
2017-01-01 10:37:00-05:00,65.99,-24.23,23.18,0,1.723,49.36,100.338,295.58316,84.4
2017-01-01 10:38:00-05:00,65.91,-23.99,23.2,0,1.255,49.15,100.34,298.36914,85.5
2017-01-01 10:39:00-05:00,65.83,-23.75,23.21,0,2.552,49.08,100.34,306.0842,87.1
2017-01-01 10:40:00-05:00,65.76,-23.52,23.21,0,2.98,48.92,100.3388,315.2994,90.4
2017-01-01 10:41:00-05:00,65.68,-23.28,23.21,0,2.177,49.45,100.34,309.40594,88.4
2017-01-01 10:42:00-05:00,65.6,-23.04,23.21,0,1.363,49.22,100.34,282.83188,79.93
2017-01-01 10:43:00-05:00,65.53,-22.8,23.23,0,2.052,49.15,100.34,261.93692,74.12
2017-01-01 10:44:00-05:00,65.45,-22.56,23.24,0,2.165,48.8,100.343,281.76035,80.1
2017-01-01 10:45:00-05:00,65.38,-22.32,23.24,0,3.555,48.26,100.3482,306.51282,87.1
2017-01-01 10:46:00-05:00,65.31,-22.08,23.24,0,4.905,47.79,100.3427,293.44006,83.2
2017-01-01 10:47:00-05:00,65.23,-21.84,23.24,0,4.092,47.53,100.3483,348.73132,99.3
2017-01-01 10:48:00-05:00,65.16,-21.6,23.25,0,3.598,47.75,100.35,307.90582,87.1
2017-01-01 10:49:00-05:00,65.09,-21.36,23.27,0,3.208,47.86,100.35,276.08118,77.6
2017-01-01 10:50:00-05:00,65.02,-21.12,23.27,0,1.928,48.1,100.35,312.7277,88.1
2017-01-01 10:51:00-05:00,64.95,-20.88,23.27,0,2.038,47.61,100.3527,276.93842,78.03
2017-01-01 10:52:00-05:00,64.88,-20.63,23.29,0,3.145,47.99,100.3532,278.8672,78.72
2017-01-01 10:53:00-05:00,64.82,-20.39,23.29,0,4.223,47.44,100.3508,291.72562,81
2017-01-01 10:54:00-05:00,64.75,-20.15,23.29,0,3.843,46.98,100.3515,311.97763,88.1
2017-01-01 10:55:00-05:00,64.68,-19.9,23.29,0,3.002,46.96,100.3532,284.01056,79.27
2017-01-01 10:56:00-05:00,64.62,-19.66,23.3,0,2.882,47.53,100.3547,268.6876,75.99
2017-01-01 10:57:00-05:00,64.55,-19.42,23.32,0,2.647,47.27,100.3542,278.8672,79.3
2017-01-01 10:58:00-05:00,64.49,-19.17,23.32,0,2.537,47.65,100.36,265.15152,75.09
2017-01-01 10:59:00-05:00,64.42,-18.93,23.32,0,1.995,47.32,100.3602,264.40143,74.47
2017-01-01 11:00:00-05:00,64.36,-18.68,23.33,0,2.238,47.42,100.3677,227.64777,64
2017-01-01 11:01:00-05:00,64.3,-18.43,23.35,0,2.457,47.54,100.37,264.61575,73.97
2017-01-01 11:02:00-05:00,64.24,-18.19,23.35,0,3.087,47,100.3612,319.26407,89.6
2017-01-01 11:03:00-05:00,64.18,-17.94,23.35,0,2.868,46.64,100.365,353.01746,99
2017-01-01 11:04:00-05:00,64.12,-17.69,23.35,0,3.053,46.6,100.367,335.55142,96.4
2017-01-01 11:05:00-05:00,64.06,-17.45,23.35,0,2.662,46.66,100.3695,388.37814,110.3
2017-01-01 11:06:00-05:00,64,-17.2,23.38,0,2.533,47.04,100.37,386.878,110
2017-01-01 11:07:00-05:00,63.95,-16.95,23.38,0,2.658,46.47,100.37,343.58795,97.5
2017-01-01 11:08:00-05:00,63.89,-16.7,23.38,0,2.293,46.45,100.37,358.37512,101.2
2017-01-01 11:09:00-05:00,63.84,-16.45,23.38,0,3.963,46.14,100.37,365.44727,103.2
2017-01-01 11:10:00-05:00,63.78,-16.21,23.4,0,3.865,46,100.37,396.9504,112.1
2017-01-01 11:11:00-05:00,63.73,-15.96,23.41,0,3.375,46.05,100.3723,425.23898,115.1
2017-01-01 11:12:00-05:00,63.67,-15.71,23.41,0,3.297,46.11,100.37,417.84537,115.8
2017-01-01 11:13:00-05:00,63.62,-15.46,23.41,0,4.24,46.39,100.3673,408.523,113.3
2017-01-01 11:14:00-05:00,63.57,-15.21,23.41,0,3.607,46.72,100.3678,405.41556,111.9
2017-01-01 11:15:00-05:00,63.52,-14.95,23.43,0,2.465,46.34,100.369,360.0896,99.8
2017-01-01 11:16:00-05:00,63.47,-14.7,23.44,0,2.995,46.87,100.3648,379.80585,105.4
2017-01-01 11:17:00-05:00,63.42,-14.45,23.44,0,4.292,46.05,100.36,381.19885,106.2
2017-01-01 11:18:00-05:00,63.37,-14.2,23.44,0,2.712,46.44,100.3612,406.59424,113.4
2017-01-01 11:19:00-05:00,63.33,-13.95,23.45,0,3.405,46.51,100.3605,348.3027,96.7
2017-01-01 11:20:00-05:00,63.28,-13.7,23.47,0,3.052,46.58,100.362,337.80167,94.6
2017-01-01 11:21:00-05:00,63.24,-13.44,23.47,0,3.757,45.91,100.3623,337.15872,94.2
2017-01-01 11:22:00-05:00,63.19,-13.19,23.47,0,5.083,45.59,100.3597,323.01447,89.6
2017-01-01 11:23:00-05:00,63.15,-12.94,23.47,0,4.68,45.52,100.36,296.86896,82.4
2017-01-01 11:24:00-05:00,63.1,-12.68,23.48,0,3.14,46.17,100.36,305.01266,84.5
2017-01-01 11:25:00-05:00,63.06,-12.43,23.5,0,3.56,46.25,100.36,298.6906,82.9
2017-01-01 11:26:00-05:00,63.02,-12.18,23.5,0,4.025,46.23,100.36,298.58344,83.1
2017-01-01 11:27:00-05:00,62.98,-11.92,23.51,0,4.588,45.97,100.3632,305.44128,85
2017-01-01 11:28:00-05:00,62.94,-11.67,23.52,0,3.213,46.6,100.3673,358.37512,100.2
2017-01-01 11:29:00-05:00,62.9,-11.41,23.52,0,4.92,46.38,100.3672,322.693,89.4
2017-01-01 11:30:00-05:00,62.86,-11.16,23.52,0,4.098,45.94,100.37,328.0507,91
2017-01-01 11:31:00-05:00,62.83,-10.9,23.52,0,3.942,46.14,100.3683,344.01654,95.9
2017-01-01 11:32:00-05:00,62.79,-10.65,23.54,0,4.507,46.2,100.366,321.83575,89
2017-01-01 11:33:00-05:00,62.76,-10.39,23.55,0,3.778,46.16,100.37,367.69748,101.5
2017-01-01 11:34:00-05:00,62.72,-10.14,23.55,0,3.487,46.27,100.3698,425.66757,116.3
2017-01-01 11:35:00-05:00,62.69,-9.88,23.55,0,3.52,46.43,100.3695,428.13208,117.4
2017-01-01 11:36:00-05:00,62.65,-9.62,23.58,0,3.355,46.36,100.3697,341.1234,93.8
2017-01-01 11:37:00-05:00,62.62,-9.37,23.58,0,4.007,46.03,100.3642,336.40866,92.6
2017-01-01 11:38:00-05:00,62.59,-9.11,23.58,0,3.157,45.8,100.3663,325.9076,89.4
2017-01-01 11:39:00-05:00,62.56,-8.85,23.58,0,4.162,45.83,100.3692,321.30002,87.4
2017-01-01 11:40:00-05:00,62.53,-8.6,23.58,0,4.982,45.5,100.3638,400.16504,109.4
2017-01-01 11:41:00-05:00,62.5,-8.34,23.6,0,2.665,45.7,100.3638,350.7672,95.8
2017-01-01 11:42:00-05:00,62.47,-8.08,23.61,0,3.097,45.95,100.3643,310.26318,84.5
2017-01-01 11:43:00-05:00,62.45,-7.824,23.61,0,2.668,46.03,100.36,338.76602,92.7
2017-01-01 11:44:00-05:00,62.42,-7.566,23.62,0,2.51,46.41,100.3605,395.3431,108.2
2017-01-01 11:45:00-05:00,62.4,-7.308,23.64,0,3.06,46.13,100.365,378.0914,103.2
2017-01-01 11:46:00-05:00,62.37,-7.05,23.64,0,3.242,45.47,100.3698,404.45117,109.9
2017-01-01 11:47:00-05:00,62.35,-6.792,23.64,0,2.375,45.33,100.37,479.3515,129.7
2017-01-01 11:48:00-05:00,62.33,-6.533,23.64,0,4.167,45.59,100.3667,402.41525,109.2
2017-01-01 11:49:00-05:00,62.3,-6.274,23.66,0,3.135,45.42,100.3692,455.1348,123.1
2017-01-01 11:50:00-05:00,62.28,-6.016,23.67,0,3.812,45.73,100.3663,431.56097,118.7
2017-01-01 11:51:00-05:00,62.26,-5.757,23.67,0,3.605,45.62,100.3635,530.24945,144
2017-01-01 11:52:00-05:00,62.25,-5.498,23.67,0,4.385,45.28,100.36,474.95822,128.1
2017-01-01 11:53:00-05:00,62.23,-5.238,23.69,0,4.157,45.45,100.36,418.16684,111.2
2017-01-01 11:54:00-05:00,62.21,-4.979,23.7,0,4.82,45.28,100.3565,429.09647,116.5
2017-01-01 11:55:00-05:00,62.19,-4.719,23.7,0,2.833,45.25,100.3598,468.7433,127.4
2017-01-01 11:56:00-05:00,62.18,-4.46,23.7,0,3.5,45.44,100.36,448.49124,121.4
2017-01-01 11:57:00-05:00,62.16,-4.201,23.7,0,4.17,45.28,100.36,392.66428,106.6
2017-01-01 11:58:00-05:00,62.15,-3.941,23.71,0,2.737,45.39,100.36,408.6302,111.4
2017-01-01 11:59:00-05:00,62.14,-3.681,23.72,0,3.973,45.19,100.3562,485.5664,131.6
2017-01-01 12:00:00-05:00,62.12,-3.421,23.73,0,3.842,45.16,100.3538,468.31467,126.8
2017-01-01 12:01:00-05:00,62.11,-3.161,23.75,0,3.532,45.62,100.3515,481.6017,130.5
2017-01-01 12:02:00-05:00,62.1,-2.901,23.75,0,3.707,44.8,100.3503,494.88876,132.4
2017-01-01 12:03:00-05:00,62.09,-2.641,23.77,0,2.79,44.65,100.3517,494.03156,131.7
2017-01-01 12:04:00-05:00,62.08,-2.38,23.78,0,3.003,45.26,100.3503,447.2054,120.5
2017-01-01 12:05:00-05:00,62.08,-2.12,23.81,0,2.173,45.8,100.3593,396.30753,107.1
2017-01-01 12:06:00-05:00,62.07,-1.86,23.81,0,3.923,44.78,100.355,457.9208,124.4
2017-01-01 12:07:00-05:00,62.06,-1.6,23.83,0,1.842,44.46,100.3587,569.36053,152.5
2017-01-01 12:08:00-05:00,62.06,-1.34,23.85,0,2.847,44.87,100.36,450.20575,119.1
2017-01-01 12:09:00-05:00,62.06,-1.079,23.87,0,3.568,44.22,100.3557,523.1773,139.7
2017-01-01 12:10:00-05:00,62.05,-0.819,23.89,0,3.723,44.12,100.3595,473.88666,127.1
2017-01-01 12:11:00-05:00,62.05,-0.558,23.9,0,3.255,44.01,100.36,518.35535,139
2017-01-01 12:12:00-05:00,62.05,-0.298,23.93,0,3.26,44.14,100.36,433.48978,119.8
2017-01-01 12:13:00-05:00,62.05,-0.038,23.93,0,3.397,44.03,100.36,406.05847,108.3
2017-01-01 12:14:00-05:00,62.05,0.223,23.96,0,3.655,44.38,100.3583,427.9178,115.8
2017-01-01 12:15:00-05:00,62.05,0.484,23.98,0,3.768,44.41,100.355,369.7334,99
2017-01-01 12:16:00-05:00,62.05,0.744,23.99,0,4.002,44.43,100.3593,365.34012,98.6
2017-01-01 12:17:00-05:00,62.05,1.005,24,0,3.575,43.98,100.3657,499.71066,133
2017-01-01 12:18:00-05:00,62.06,1.265,24.01,0,1.707,43.88,100.37,510.9618,136.6
2017-01-01 12:19:00-05:00,62.06,1.525,24.03,0,1.92,44.33,100.3698,488.35242,130.4
2017-01-01 12:20:00-05:00,62.07,1.786,24.04,0,2.735,44.45,100.367,460.06387,122.9
2017-01-01 12:21:00-05:00,62.07,2.046,24.06,0,1.793,43.62,100.3628,467.67178,123.7
2017-01-01 12:22:00-05:00,62.08,2.306,24.08,0,3.283,43.62,100.3615,487.06656,127.5
2017-01-01 12:23:00-05:00,62.09,2.567,24.1,0,3.462,44.06,100.3603,440.8834,116.4
2017-01-01 12:24:00-05:00,62.1,2.827,24.13,0,3.59,44.26,100.361,497.03183,131.3
2017-01-01 12:25:00-05:00,62.11,3.086,24.15,0,3.05,43.84,100.36,538.3931,142.1
2017-01-01 12:26:00-05:00,62.12,3.347,24.17,0,3.178,43.97,100.36,441.9549,116.9
2017-01-01 12:27:00-05:00,62.13,3.607,24.2,0,2.598,44.08,100.36,488.13812,128.8
2017-01-01 12:28:00-05:00,62.14,3.867,24.22,0,3.148,44.17,100.36,531.1067,139.6
2017-01-01 12:29:00-05:00,62.16,4.126,24.25,0,4.508,43.55,100.3568,505.0684,132.4
2017-01-01 12:30:00-05:00,62.17,4.387,24.27,0,4.497,42.95,100.3545,482.67328,126.6
2017-01-01 12:31:00-05:00,62.19,4.646,24.28,0,4.918,43.01,100.3538,489.7454,128
2017-01-01 12:32:00-05:00,62.2,4.906,24.31,0,4.19,43.33,100.35,523.2844,136.9
2017-01-01 12:33:00-05:00,62.22,5.165,24.34,0,3.3,43.83,100.3542,509.99744,133.1
2017-01-01 12:34:00-05:00,62.24,5.425,24.36,0,3.84,43.65,100.3527,488.88818,128
2017-01-01 12:35:00-05:00,62.26,5.684,24.39,0,5.497,43.48,100.3498,438.84747,114.4
2017-01-01 12:36:00-05:00,62.28,5.942,24.42,0,5.818,43.49,100.3487,375.8412,97.6
2017-01-01 12:37:00-05:00,62.3,6.201,24.45,0,4.535,43.46,100.3592,335.76575,87.6
2017-01-01 12:38:00-05:00,62.32,6.46,24.47,0,3.708,43.49,100.3572,326.872,85.4
2017-01-01 12:39:00-05:00,62.34,6.719,24.49,0,4.465,43.59,100.3507,398.55774,103.7
2017-01-01 12:40:00-05:00,62.36,6.977,24.51,0,5.212,43.57,100.347,391.80707,101.8
2017-01-01 12:41:00-05:00,62.39,7.235,24.53,0,4.31,43.77,100.3427,302.1195,78.47
2017-01-01 12:42:00-05:00,62.41,7.493,24.55,0,4.545,43.82,100.3402,273.9381,71.42
2017-01-01 12:43:00-05:00,62.44,7.751,24.57,0,4.015,44,100.34,262.04407,67.83
2017-01-01 12:44:00-05:00,62.46,8.01,24.59,0,3.635,44.17,100.3402,242.86357,59.22
2017-01-01 12:45:00-05:00,62.49,8.27,24.61,0,4.26,44.26,100.3408,207.93152,52.67
2017-01-01 12:46:00-05:00,62.52,8.52,24.63,0,4.217,44.28,100.34,202.25238,50.89
2017-01-01 12:47:00-05:00,62.55,8.78,24.65,0,3.812,44.18,100.3402,242.86357,60.5
2017-01-01 12:48:00-05:00,62.58,9.04,24.68,0,3.418,44.69,100.3442,378.19855,96.2
2017-01-01 12:49:00-05:00,62.61,9.3,24.69,0,3.303,44.62,100.3455,308.97736,83
2017-01-01 12:50:00-05:00,62.64,9.55,24.72,0,3.455,44.42,100.3453,374.76962,99.4
2017-01-01 12:51:00-05:00,62.67,9.81,24.74,0,2.808,44.23,100.3492,403.9154,105.8
2017-01-01 12:52:00-05:00,62.71,10.06,24.75,0,2.295,44.19,100.3498,362.01834,94.8
2017-01-01 12:53:00-05:00,62.74,10.32,24.77,0,2.293,44.68,100.3495,361.054,94.9
2017-01-01 12:54:00-05:00,62.78,10.58,24.8,0,2.737,44.29,100.3473,327.08627,85.8
2017-01-01 12:55:00-05:00,62.81,10.83,24.81,0,3.558,44.18,100.3465,347.23117,90.7
2017-01-01 12:56:00-05:00,62.85,11.09,24.83,0,4.252,44.39,100.3502,381.306,99.5
2017-01-01 12:57:00-05:00,62.89,11.34,24.85,0,3.943,44.03,100.3557,370.16202,96.7
2017-01-01 12:58:00-05:00,62.92,11.6,24.87,0,3.143,43.53,100.3593,395.5574,103.1
2017-01-01 12:59:00-05:00,62.96,11.85,24.88,0,3.655,43.89,100.357,409.91602,106.8
2017-01-01 13:00:00-05:00,63,12.11,24.89,0,3.795,43.58,100.3503,420.84567,109.4
2017-01-01 13:01:00-05:00,63.04,12.36,24.92,0,4.365,43.66,100.35,464.1357,120.6
2017-01-01 13:02:00-05:00,63.09,12.61,24.92,0,4.078,43.65,100.35,466.8145,120.8
2017-01-01 13:03:00-05:00,63.13,12.87,24.95,0,4.335,43.88,100.35,404.45117,104.2
2017-01-01 13:04:00-05:00,63.17,13.12,24.96,0,4.302,43.7,100.3507,413.1306,107.2
2017-01-01 13:05:00-05:00,63.22,13.37,24.98,0,1.938,44.05,100.36,442.1692,113.9
2017-01-01 13:06:00-05:00,63.26,13.63,24.99,0,2.278,43.62,100.3598,430.168,110.5
2017-01-01 13:07:00-05:00,63.31,13.88,25.01,0,1.923,43.79,100.36,390.0926,100.1
2017-01-01 13:08:00-05:00,63.35,14.13,25.02,0,3.062,43.27,100.363,390.0926,100.3
2017-01-01 13:09:00-05:00,63.4,14.38,25.04,0,3.267,43.24,100.3698,437.45447,112.4
2017-01-01 13:10:00-05:00,63.45,14.63,25.06,0,3.082,43.32,100.3682,440.5619,112.2
2017-01-01 13:11:00-05:00,63.5,14.88,25.07,0,3.74,43.43,100.3683,389.664,100
2017-01-01 13:12:00-05:00,63.55,15.14,25.07,0,3.58,43.8,100.3667,369.5191,94.7
2017-01-01 13:13:00-05:00,63.6,15.39,25.1,0,2.935,43.99,100.37,361.37543,93
2017-01-01 13:14:00-05:00,63.65,15.64,25.1,0,2.577,43.97,100.3757,365.6616,94.1
2017-01-01 13:15:00-05:00,63.7,15.89,25.1,0,2.607,43.12,100.38,401.02225,103
2017-01-01 13:16:00-05:00,63.76,16.14,25.13,0,3.207,42.75,100.38,423.7388,108.9
2017-01-01 13:17:00-05:00,63.81,16.39,25.13,0,3.002,43.05,100.38,408.41586,104.8
2017-01-01 13:18:00-05:00,63.87,16.63,25.16,0,3.843,43.17,100.377,455.3491,116.3
2017-01-01 13:19:00-05:00,63.92,16.88,25.17,0,2.905,43.56,100.3783,450.0986,115.8
2017-01-01 13:20:00-05:00,63.98,17.13,25.19,0,3.678,43.36,100.3702,489.31677,124.8
2017-01-01 13:21:00-05:00,64.04,17.38,25.2,0,4.577,42.78,100.3693,430.8109,109.2
2017-01-01 13:22:00-05:00,64.1,17.63,25.22,0,3.225,43.32,100.37,442.70496,112.8
2017-01-01 13:23:00-05:00,64.15,17.87,25.22,0,3.975,43.1,100.3617,519.74835,129.7
2017-01-01 13:24:00-05:00,64.21,18.12,25.24,0,4.333,43.13,100.36,508.49725,128
2017-01-01 13:25:00-05:00,64.27,18.37,25.25,0,4.743,43.22,100.36,500.24646,126.2
2017-01-01 13:26:00-05:00,64.34,18.61,25.26,0,3.867,43.34,100.36,499.92496,126.2
2017-01-01 13:27:00-05:00,64.4,18.86,25.28,0,2.757,43.96,100.36,467.77893,117.8
2017-01-01 13:28:00-05:00,64.46,19.1,25.28,0,3.542,43.48,100.3597,439.91898,111.3
2017-01-01 13:29:00-05:00,64.52,19.35,25.3,0,4.263,43.06,100.36,453.31317,114.5
2017-01-01 13:30:00-05:00,64.59,19.59,25.31,0,2.9,43.04,100.364,449.24133,113
2017-01-01 13:31:00-05:00,64.65,19.84,25.32,0,2.802,43.34,100.37,501.10367,125.7
2017-01-01 13:32:00-05:00,64.72,20.08,25.34,0,2.985,43.37,100.37,395.98605,97.8
2017-01-01 13:33:00-05:00,64.79,20.33,25.34,0,3.078,43.4,100.37,352.58887,87.8
2017-01-01 13:34:00-05:00,64.85,20.57,25.34,0,2.128,43.4,100.37,455.992,115.4
2017-01-01 13:35:00-05:00,64.92,20.81,25.34,0,2.532,43.36,100.37,472.06506,117.4
2017-01-01 13:36:00-05:00,64.99,21.05,25.37,0,2.66,43.36,100.37,481.9232,119.9
2017-01-01 13:37:00-05:00,65.06,21.3,25.37,0,3.203,43.71,100.37,385.2707,95.8
2017-01-01 13:38:00-05:00,65.13,21.54,25.37,0,3.692,43.16,100.37,417.41675,104
2017-01-01 13:39:00-05:00,65.2,21.78,25.38,0,4.945,42.99,100.37,324.9432,79.84
2017-01-01 13:40:00-05:00,65.28,22.02,25.4,0,5.503,43.07,100.3725,253.9004,60.23
2017-01-01 13:41:00-05:00,65.35,22.26,25.4,0,5.343,43.36,100.3778,236.22005,58.52
2017-01-01 13:42:00-05:00,65.42,22.5,25.4,0,4.578,43.78,100.3795,321.7286,80.5
2017-01-01 13:43:00-05:00,65.5,22.74,25.4,0,4.648,43.68,100.38,289.15393,71.52
2017-01-01 13:44:00-05:00,65.57,22.98,25.4,0,4.177,43.73,100.38,277.79565,69.49
2017-01-01 13:45:00-05:00,65.65,23.21,25.4,0,3.307,44.1,100.38,241.79204,61.03
2017-01-01 13:46:00-05:00,65.72,23.45,25.4,0,2.542,44.15,100.38,429.7394,103.6
2017-01-01 13:47:00-05:00,65.8,23.69,25.4,0,2.66,44.23,100.38,262.79416,63.91
2017-01-01 13:48:00-05:00,65.88,23.93,25.4,0,3.608,44.03,100.38,442.8121,105.7
2017-01-01 13:49:00-05:00,65.96,24.16,25.42,0,3.688,43.84,100.38,401.45087,96.1
2017-01-01 13:50:00-05:00,66.04,24.4,25.43,0,4.943,43.62,100.377,309.83456,76.22
2017-01-01 13:51:00-05:00,66.12,24.64,25.43,0,5.647,43.72,100.3742,332.22968,81.3
2017-01-01 13:52:00-05:00,66.2,24.87,25.43,0,5.77,43.77,100.38,284.65347,69.81
2017-01-01 13:53:00-05:00,66.28,25.11,25.43,0,3.79,43.74,100.3897,378.9486,93.2
2017-01-01 13:54:00-05:00,66.36,25.34,25.43,0,3.008,43.98,100.39,352.37454,86.6
2017-01-01 13:55:00-05:00,66.45,25.58,25.43,0,2.6,44.12,100.39,374.55533,92.6
2017-01-01 13:56:00-05:00,66.53,25.81,25.43,0,2.488,43.96,100.398,446.34818,108.1
2017-01-01 13:57:00-05:00,66.61,26.04,25.43,0,1.433,43.94,100.4,473.56522,115.3
2017-01-01 13:58:00-05:00,66.7,26.28,25.43,0,1.675,43.69,100.4,448.7056,110.1
2017-01-01 13:59:00-05:00,66.79,26.51,25.43,0,2.907,43.61,100.4,440.77618,107.6
2017-01-01 14:00:00-05:00,66.87,26.74,25.43,0,3.518,43.46,100.4013,417.84537,102
2017-01-01 14:01:00-05:00,66.96,26.97,25.43,0,2.107,43.63,100.4077,436.3829,105.9
2017-01-01 14:02:00-05:00,67.05,27.2,25.43,0,2.133,43.49,100.41,404.66547,97.9
2017-01-01 14:03:00-05:00,67.14,27.43,25.43,0,1.782,42.86,100.41,419.667,101.4
2017-01-01 14:04:00-05:00,67.23,27.66,25.43,0,2.478,42.87,100.41,424.7032,102.8
2017-01-01 14:05:00-05:00,67.32,27.89,25.43,0,2.358,42.81,100.4093,417.41675,99.7
2017-01-01 14:06:00-05:00,67.41,28.12,25.44,0,2.332,42.94,100.4073,358.80374,86.1
2017-01-01 14:07:00-05:00,67.5,28.35,25.45,0,2.102,42.87,100.4,398.12912,95.1
2017-01-01 14:08:00-05:00,67.59,28.58,25.46,0,2.323,42.67,100.4007,448.49124,106.3
2017-01-01 14:09:00-05:00,67.68,28.8,25.46,0,1.382,42.51,100.4,460.5996,109.7
2017-01-01 14:10:00-05:00,67.78,29.03,25.45,0,1.335,42.67,100.4,454.59903,107.9
2017-01-01 14:11:00-05:00,67.87,29.26,25.46,0,1.205,42.27,100.4,425.23898,101
2017-01-01 14:12:00-05:00,67.97,29.48,25.46,0,0.89,42.09,100.397,423.84598,100.2
2017-01-01 14:13:00-05:00,68.06,29.71,25.46,0,1.717,42.5,100.39,443.5622,104.8
2017-01-01 14:14:00-05:00,68.16,29.94,25.46,0,3.357,42.39,100.39,437.45447,103.1
2017-01-01 14:15:00-05:00,68.25,30.16,25.46,0,4.247,42.1,100.3898,387.94952,90.7
2017-01-01 14:16:00-05:00,68.35,30.38,25.46,0,5.442,42.19,100.3898,344.8738,81.9
2017-01-01 14:17:00-05:00,68.45,30.61,25.46,0,5.628,42.36,100.39,421.7029,98.3
2017-01-01 14:18:00-05:00,68.55,30.83,25.46,0,4.95,42.41,100.393,440.45474,102.9
2017-01-01 14:19:00-05:00,68.65,31.05,25.46,0,3.745,42.55,100.399,436.5972,102
2017-01-01 14:20:00-05:00,68.75,31.28,25.46,0,3.292,42.67,100.3993,226.25478,51.59
2017-01-01 14:21:00-05:00,68.85,31.5,25.46,0,2.81,42.61,100.3987,360.83966,85.6
2017-01-01 14:22:00-05:00,68.95,31.72,25.46,0,2.293,42.75,100.3998,405.84418,95.2
2017-01-01 14:23:00-05:00,69.05,31.94,25.46,0,3.09,42.55,100.3992,410.55893,96.1
2017-01-01 14:24:00-05:00,69.16,32.16,25.46,0,3.233,42.49,100.4,390.41406,91
2017-01-01 14:25:00-05:00,69.26,32.38,25.46,0,3.175,42.35,100.4,400.05786,92.8
2017-01-01 14:26:00-05:00,69.36,32.6,25.46,0,3.115,42.63,100.4,428.2393,98.5
