time_stamp,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Cloud Type,Solar Zenith Angle,Surface Albedo,Wind Direction,Pressure,Precipitable Water,Relative Humidity
2016-01-01 11:00:00,2016,1,1,11,0,203,180,54,3.4000000000000004,4,8,64.39,0.123,290.3,1000,0.738,64.14
2016-01-01 11:30:00,2016,1,1,11,30,243,199,94,3.4000000000000004,4,8,62.91,0.123,290.3,1000,0.741,64.12
2016-01-01 12:00:00,2016,1,1,12,0,239,202,77,3.5,4,8,62.2,0.123,284.2,1000,0.744,59.67
2016-01-01 12:30:00,2016,1,1,12,30,195,182,27,3.4000000000000004,4,8,62.27,0.123,284.2,1000,0.73,59.64
2016-01-01 13:00:00,2016,1,1,13,0,263,200,137,3.4000000000000004,5,8,63.120000000000005,0.123,281.90000000000003,1000,0.716,59.34
2016-01-01 13:30:00,2016,1,1,13,30,273,184,208,3.3000000000000003,5,8,64.73,0.123,281.90000000000003,1000,0.6950000000000001,59.32
2016-01-01 14:00:00,2016,1,1,14,0,241,165,194,3.2,5,8,67.03,0.123,282.6,1000,0.675,58.88
2016-01-01 14:30:00,2016,1,1,14,30,206,145,177,3.0,4,8,69.96000000000001,0.123,282.6,1000,0.663,63.13
2016-01-01 15:00:00,2016,1,1,15,0,165,117,167,2.9000000000000004,4,8,73.44,0.123,286.2,1000,0.651,63.84
2016-01-01 15:30:00,2016,1,1,15,30,119,87,147,2.5,3,8,77.4,0.123,286.2,1000,0.633,68.51
2016-01-01 16:00:00,2016,1,1,16,0,71,54,115,2.2,3,8,81.75,0.123,292.90000000000003,1000,0.615,69.72
2016-01-01 16:30:00,2016,1,1,16,30,25,23,45,1.9,2,8,86.44,0.123,292.90000000000003,1000,0.587,74.88
2016-01-01 17:00:00,2016,1,1,17,0,0,0,0,1.6,1,8,91.4,0.123,302.3,1000,0.56,79.7
2016-01-01 17:30:00,2016,1,1,17,30,0,0,0,1.5,0,8,96.6,0.123,302.3,1000,0.539,85.69
2016-01-01 18:00:00,2016,1,1,18,0,0,0,0,1.4,0,0,101.99,0.123,308.8,1000,0.518,82.24
2016-01-01 18:30:00,2016,1,1,18,30,0,0,0,1.3,0,1,107.52,0.123,308.8,1000,0.506,82.25
2016-01-01 19:00:00,2016,1,1,19,0,0,0,0,1.3,0,1,113.17,0.129,309.0,1000,0.494,79.27
2016-01-01 19:30:00,2016,1,1,19,30,0,0,0,1.2000000000000002,0,0,118.91,0.129,309.0,1000,0.488,79.26
2016-01-01 20:00:00,2016,1,1,20,0,0,0,0,1.2000000000000002,-1,0,124.7,0.129,304.40000000000003,1000,0.482,82.3
2016-01-01 20:30:00,2016,1,1,20,30,0,0,0,1.2000000000000002,-1,1,130.51,0.129,304.40000000000003,1000,0.488,82.29
2016-01-01 21:00:00,2016,1,1,21,0,0,0,0,1.2000000000000002,-1,0,136.31,0.129,297.6,1000,0.495,79.91
2016-01-01 21:30:00,2016,1,1,21,30,0,0,0,1.2000000000000002,-1,0,142.03,0.129,297.6,1000,0.512,79.91
2016-01-01 22:00:00,2016,1,1,22,0,0,0,0,1.3,-2,1,147.61,0.129,288.2,1000,0.529,84.7
2016-01-01 22:30:00,2016,1,1,22,30,0,0,0,1.4,-2,1,152.9,0.129,288.2,1000,0.552,84.7
2016-01-01 23:00:00,2016,1,1,23,0,0,0,0,1.5,-2,1,157.67000000000002,0.129,284.0,1000,0.5750000000000001,84.48
2016-01-01 23:30:00,2016,1,1,23,30,0,0,0,1.5,-2,1,161.47,0.129,284.0,1000,0.601,84.48
2016-01-02 00:00:00,2016,1,2,0,0,0,0,0,1.6,-2,1,163.61,0.129,285.40000000000003,1000,0.627,84.72
2016-01-02 00:30:00,2016,1,2,0,30,0,0,0,1.6,-2,1,163.41,0.129,285.40000000000003,1000,0.657,84.72
2016-01-02 01:00:00,2016,1,2,1,0,0,0,0,1.6,-2,1,160.94,0.129,287.90000000000003,1000,0.687,84.57000000000001
2016-01-02 01:30:00,2016,1,2,1,30,0,0,0,1.5,-2,1,156.93,0.129,287.90000000000003,1000,0.719,84.58
2016-01-02 02:00:00,2016,1,2,2,0,0,0,0,1.4,-2,8,152.05,0.129,289.40000000000003,1000,0.751,84.63
2016-01-02 02:30:00,2016,1,2,2,30,0,0,0,1.3,-2,8,146.70000000000002,0.129,289.40000000000003,1000,0.762,84.63
2016-01-02 03:00:00,2016,1,2,3,0,0,0,0,1.3,-2,1,141.09,0.129,287.8,1000,0.774,85.3
2016-01-02 03:30:00,2016,1,2,3,30,0,0,0,1.2000000000000002,-2,0,135.35,0.129,287.8,1000,0.761,85.3
2016-01-02 04:00:00,2016,1,2,4,0,0,0,0,1.1,-3,0,129.54,0.129,286.40000000000003,1000,0.748,89.46000000000001
2016-01-02 04:30:00,2016,1,2,4,30,0,0,0,1.1,-3,8,123.73,0.129,286.40000000000003,1000,0.735,89.47
2016-01-02 05:00:00,2016,1,2,5,0,0,0,0,1.1,-3,1,117.94,0.129,287.5,1000,0.723,88.44
2016-01-02 05:30:00,2016,1,2,5,30,0,0,0,1.1,-3,1,112.22,0.129,287.5,1000,0.714,88.44
2016-01-02 06:00:00,2016,1,2,6,0,0,0,0,1.1,-3,1,106.58,0.129,287.8,1000,0.705,87.77
2016-01-02 06:30:00,2016,1,2,6,30,0,0,0,1.0,-3,0,101.06,0.129,287.8,1000,0.6880000000000001,87.78
2016-01-02 07:00:00,2016,1,2,7,0,0,0,0,1.0,-3,0,95.7,0.129,284.6,1000,0.671,88.03
2016-01-02 07:30:00,2016,1,2,7,30,0,0,0,1.2000000000000002,-1,1,90.53,0.129,284.6,1000,0.645,75.97
2016-01-02 08:00:00,2016,1,2,8,0,54,25,383,1.4,0,1,85.61,0.129,273.40000000000003,1000,0.619,77.25
2016-01-02 08:30:00,2016,1,2,8,30,131,40,577,1.8,0,0,80.97,0.129,273.40000000000003,1000,0.596,77.25
2016-01-02 09:00:00,2016,1,2,9,0,211,51,693,2.2,1,0,76.67,0.129,272.40000000000003,1000,0.5740000000000001,70.15
2016-01-02 09:30:00,2016,1,2,9,30,286,59,769,2.4000000000000004,2,0,72.78,0.129,272.40000000000003,1000,0.5630000000000001,65.3
2016-01-02 10:00:00,2016,1,2,10,0,354,63,826,2.7,3,0,69.38,0.129,272.6,1000,0.553,61.29
2016-01-02 10:30:00,2016,1,2,10,30,410,67,860,2.8000000000000003,3,0,66.54,0.129,272.6,1000,0.552,61.26
2016-01-02 11:00:00,2016,1,2,11,0,453,70,884,3.0,4,0,64.34,0.129,267.8,1000,0.551,58.2
2016-01-02 11:30:00,2016,1,2,11,30,481,72,898,3.1,4,0,62.85,0.129,267.8,1000,0.548,58.16
2016-01-02 12:00:00,2016,1,2,12,0,496,72,907,3.3000000000000003,5,0,62.120000000000005,0.129,263.6,1000,0.546,54.86
2016-01-02 12:30:00,2016,1,2,12,30,495,71,907,3.3000000000000003,5,0,62.17,0.129,263.6,1000,0.542,54.83
2016-01-02 13:00:00,2016,1,2,13,0,480,69,904,3.3000000000000003,6,0,63.02,0.129,262.0,1000,0.538,51.71
2016-01-02 13:30:00,2016,1,2,13,30,449,67,889,3.2,6,0,64.61,0.129,262.0,1000,0.538,51.69
2016-01-02 14:00:00,2016,1,2,14,0,404,64,868,3.2,6,0,66.91,0.129,263.5,1000,0.538,52.86
2016-01-02 14:30:00,2016,1,2,14,30,347,60,832,2.6,6,0,69.84,0.129,263.5,1000,0.542,52.85
2016-01-02 15:00:00,2016,1,2,15,0,279,54,784,2.1,6,0,73.31,0.129,266.6,1000,0.546,58.43
2016-01-02 15:30:00,2016,1,2,15,30,202,47,706,1.6,4,1,77.26,0.129,266.6,1000,0.547,67.15
2016-01-02 16:00:00,2016,1,2,16,0,122,36,592,1.2000000000000002,3,1,81.61,0.129,269.1,1000,0.548,76.41
2016-01-02 16:30:00,2016,1,2,16,30,46,21,384,1.2000000000000002,2,0,86.3,0.129,269.1,1000,0.549,82.03
2016-01-02 17:00:00,2016,1,2,17,0,0,0,0,1.3,1,0,91.27,0.129,272.1,1000,0.551,79.52
2016-01-02 17:30:00,2016,1,2,17,30,0,0,0,1.3,0,0,96.46,0.129,272.1,1000,0.56,85.47
2016-01-02 18:00:00,2016,1,2,18,0,0,0,0,1.3,0,0,101.85,0.129,275.40000000000003,1000,0.5690000000000001,83.44
2016-01-02 18:30:00,2016,1,2,18,30,0,0,0,1.2000000000000002,0,0,107.38,0.129,275.40000000000003,1000,0.581,83.44
2016-01-02 19:00:00,2016,1,2,19,0,0,0,0,1.2000000000000002,0,0,113.03,0.129,275.6,1000,0.594,81.34
2016-01-02 19:30:00,2016,1,2,19,30,0,0,0,1.2000000000000002,0,0,118.77,0.129,275.6,1000,0.601,81.33
2016-01-02 20:00:00,2016,1,2,20,0,0,0,0,1.2000000000000002,0,0,124.56,0.129,270.5,1000,0.609,79.4
2016-01-02 20:30:00,2016,1,2,20,30,0,0,0,1.2000000000000002,0,0,130.37,0.129,270.5,1000,0.616,79.39
2016-01-02 21:00:00,2016,1,2,21,0,0,0,0,1.2000000000000002,-1,0,136.17000000000002,0.129,260.1,1000,0.624,77.81
2016-01-02 21:30:00,2016,1,2,21,30,0,0,0,1.2000000000000002,-1,0,141.89,0.129,260.1,1000,0.634,77.81
2016-01-02 22:00:00,2016,1,2,22,0,0,0,0,1.2000000000000002,-1,0,147.47,0.129,250.2,1000,0.645,82.59
2016-01-02 22:30:00,2016,1,2,22,30,0,0,0,1.2000000000000002,-1,0,152.76,0.129,250.2,1000,0.652,82.57000000000001
2016-01-02 23:00:00,2016,1,2,23,0,0,0,0,1.2000000000000002,-1,0,157.53,0.129,243.0,1000,0.66,81.36
2016-01-02 23:30:00,2016,1,2,23,30,0,0,0,1.2000000000000002,-1,0,161.35,0.129,243.0,1000,0.66,81.34
2016-01-03 00:00:00,2016,1,3,0,0,0,0,0,1.2000000000000002,-1,0,163.51,0.129,237.9,1000,0.66,80.06
2016-01-03 00:30:00,2016,1,3,0,30,0,0,0,1.2000000000000002,-1,0,163.34,0.129,237.9,990,0.652,80.04
2016-01-03 01:00:00,2016,1,3,1,0,0,0,0,1.2000000000000002,-1,0,160.91,0.129,233.9,990,0.645,79.32000000000001
2016-01-03 01:30:00,2016,1,3,1,30,0,0,0,1.2000000000000002,-1,0,156.93,0.129,233.9,990,0.633,79.31
2016-01-03 02:00:00,2016,1,3,2,0,0,0,0,1.3,-2,0,152.07,0.129,230.1,990,0.622,85.65
2016-01-03 02:30:00,2016,1,3,2,30,0,0,0,1.3,-2,0,146.73,0.129,230.1,990,0.612,85.62
2016-01-03 03:00:00,2016,1,3,3,0,0,0,0,1.4,-2,1,141.13,0.129,226.5,990,0.603,86.78
2016-01-03 03:30:00,2016,1,3,3,30,0,0,0,1.4,-2,1,135.39,0.129,226.5,990,0.597,86.76
2016-01-03 04:00:00,2016,1,3,4,0,0,0,0,1.5,-2,0,129.58,0.129,225.3,990,0.592,88.28
2016-01-03 04:30:00,2016,1,3,4,30,0,0,0,1.5,-2,0,123.77,0.129,225.3,990,0.585,88.29
2016-01-03 05:00:00,2016,1,3,5,0,0,0,0,1.5,-2,0,117.98,0.129,229.3,990,0.578,89.3
2016-01-03 05:30:00,2016,1,3,5,30,0,0,0,1.5,-2,0,112.25,0.129,229.3,990,0.5630000000000001,89.3
2016-01-03 06:00:00,2016,1,3,6,0,0,0,0,1.5,-2,0,106.61,0.129,229.7,990,0.548,88.89
2016-01-03 06:30:00,2016,1,3,6,30,0,0,0,1.4,-2,0,101.09,0.129,229.7,990,0.525,88.88
2016-01-03 07:00:00,2016,1,3,7,0,0,0,0,1.4,-2,1,95.73,0.129,228.7,990,0.502,88.68
2016-01-03 07:30:00,2016,1,3,7,30,0,0,0,1.6,-1,1,90.55,0.129,228.7,990,0.48,82.4
2016-01-03 08:00:00,2016,1,3,8,0,57,23,444,1.9,0,1,85.61,0.129,230.4,990,0.458,82.76
2016-01-03 08:30:00,2016,1,3,8,30,136,37,635,1.9,1,0,80.96000000000001,0.129,230.4,990,0.447,77.0
2016-01-03 09:00:00,2016,1,3,9,0,218,46,743,2.0,2,0,76.66,0.129,234.6,990,0.436,75.71000000000001
2016-01-03 09:30:00,2016,1,3,9,30,294,53,814,2.3000000000000003,3,0,72.76,0.129,234.6,990,0.441,70.52
2016-01-03 10:00:00,2016,1,3,10,0,361,58,859,2.7,5,0,69.35000000000001,0.129,271.2,990,0.447,64.36
2016-01-03 10:30:00,2016,1,3,10,30,416,61,889,2.9000000000000004,5,0,66.49,0.129,271.2,990,0.473,60.03
2016-01-03 11:00:00,2016,1,3,11,0,458,65,906,3.1,6,0,64.28,0.129,283.3,990,0.5,55.57
2016-01-03 11:30:00,2016,1,3,11,30,486,66,917,3.1,6,0,62.77,0.129,283.3,990,0.535,55.54
2016-01-03 12:00:00,2016,1,3,12,0,498,68,917,3.1,7,0,62.03,0.129,283.8,990,0.5710000000000001,52.4
2016-01-03 12:30:00,2016,1,3,12,30,497,68,915,3.0,7,0,62.07,0.129,283.8,990,0.594,52.39
2016-01-03 13:00:00,2016,1,3,13,0,480,67,907,3.0,8,0,62.91,0.129,286.2,990,0.618,53.3
2016-01-03 13:30:00,2016,1,3,13,30,449,65,891,2.9000000000000004,8,0,64.49,0.129,286.2,990,0.627,53.3
2016-01-03 14:00:00,2016,1,3,14,0,404,63,864,2.9000000000000004,8,0,66.78,0.129,295.6,990,0.637,54.2
2016-01-03 14:30:00,2016,1,3,14,30,347,60,829,2.6,7,0,69.7,0.129,295.6,990,0.637,58.04
2016-01-03 15:00:00,2016,1,3,15,0,279,55,774,2.4000000000000004,7,0,73.18,0.129,308.70000000000005,990,0.637,61.93
2016-01-03 15:30:00,2016,1,3,15,30,203,48,697,2.1,5,0,77.12,0.129,308.70000000000005,990,0.636,71.11
2016-01-03 16:00:00,2016,1,3,16,0,123,38,572,1.8,4,1,81.47,0.129,323.90000000000003,990,0.635,75.72
2016-01-03 16:30:00,2016,1,3,16,30,47,22,369,1.9,2,1,86.16,0.129,323.90000000000003,990,0.631,81.29
2016-01-03 17:00:00,2016,1,3,17,0,0,0,0,2.0,1,0,91.12,0.129,336.70000000000005,990,0.627,79.5
2016-01-03 17:30:00,2016,1,3,17,30,0,0,0,1.9,0,0,96.32,0.129,336.70000000000005,990,0.617,85.43
2016-01-03 18:00:00,2016,1,3,18,0,0,0,0,1.9,0,1,101.7,0.129,340.5,990,0.608,87.27
2016-01-03 18:30:00,2016,1,3,18,30,0,0,0,1.6,0,0,107.24,0.129,340.5,990,0.601,87.3
2016-01-03 19:00:00,2016,1,3,19,0,0,0,0,1.4,0,0,112.89,0.129,336.1,990,0.594,83.37
2016-01-03 19:30:00,2016,1,3,19,30,0,0,0,1.2000000000000002,0,1,118.63,0.129,336.1,990,0.593,83.39
2016-01-03 20:00:00,2016,1,3,20,0,0,0,0,1.2000000000000002,-1,0,124.42,0.129,327.0,1000,0.592,86.41
2016-01-03 20:30:00,2016,1,3,20,30,0,0,0,1.2000000000000002,-1,0,130.23,0.129,327.0,1000,0.592,86.4
2016-01-03 21:00:00,2016,1,3,21,0,0,0,0,1.3,-1,0,136.03,0.129,321.70000000000005,990,0.592,84.69
2016-01-03 21:30:00,2016,1,3,21,30,0,0,0,1.3,-1,0,141.75,0.129,321.70000000000005,990,0.587,84.67
2016-01-03 22:00:00,2016,1,3,22,0,0,0,0,1.4,-2,0,147.32,0.129,317.6,990,0.582,90.44
2016-01-03 22:30:00,2016,1,3,22,30,0,0,0,1.4,-2,1,152.61,0.129,317.6,990,0.5710000000000001,90.43
2016-01-03 23:00:00,2016,1,3,23,0,0,0,0,1.4,-2,1,157.39,0.129,310.90000000000003,990,0.56,90.58
2016-01-03 23:30:00,2016,1,3,23,30,0,0,0,1.4,-2,4,161.21,0.129,310.90000000000003,990,0.545,90.57
2016-01-04 00:00:00,2016,1,4,0,0,0,0,0,1.4,-2,1,163.39,0.129,308.6,990,0.531,90.91
2016-01-04 00:30:00,2016,1,4,0,30,0,0,0,1.5,-2,4,163.27,0.129,308.6,990,0.517,90.91
2016-01-04 01:00:00,2016,1,4,1,0,0,0,0,1.6,-2,4,160.88,0.129,315.8,990,0.504,90.8
2016-01-04 01:30:00,2016,1,4,1,30,0,0,0,1.6,-2,4,156.93,0.129,315.8,990,0.497,90.8
2016-01-04 02:00:00,2016,1,4,2,0,0,0,0,1.6,-2,1,152.08,0.129,319.6,990,0.491,90.26
2016-01-04 02:30:00,2016,1,4,2,30,0,0,0,1.5,-2,0,146.75,0.129,319.6,990,0.492,90.26
2016-01-04 03:00:00,2016,1,4,3,0,0,0,0,1.5,-3,0,141.16,0.129,319.0,990,0.493,89.61
2016-01-04 03:30:00,2016,1,4,3,30,0,0,0,1.4,-3,1,135.42000000000002,0.129,319.0,990,0.497,89.63
2016-01-04 04:00:00,2016,1,4,4,0,0,0,0,1.3,-3,1,129.62,0.129,317.90000000000003,990,0.501,95.63
2016-01-04 04:30:00,2016,1,4,4,30,0,0,0,1.3,-2,4,123.8,0.129,317.90000000000003,1000,0.502,88.84
2016-01-04 05:00:00,2016,1,4,5,0,0,0,0,1.4,-2,4,118.01,0.129,326.0,1000,0.504,86.8
2016-01-04 05:30:00,2016,1,4,5,30,0,0,0,1.5,-2,4,112.28,0.129,326.0,1000,0.5,86.84
2016-01-04 06:00:00,2016,1,4,6,0,0,0,0,1.6,-2,4,106.64,0.129,336.8,1000,0.497,84.12
2016-01-04 06:30:00,2016,1,4,6,30,0,0,0,1.6,-2,4,101.11,0.129,336.8,1000,0.489,84.14
2016-01-04 07:00:00,2016,1,4,7,0,0,0,0,1.7000000000000002,-2,4,95.74,0.129,343.8,1000,0.482,80.39
2016-01-04 07:30:00,2016,1,4,7,30,0,0,0,2.1,-1,1,90.56,0.129,343.8,1000,0.474,74.71000000000001
2016-01-04 08:00:00,2016,1,4,8,0,53,27,340,2.6,-1,1,85.62,0.129,345.5,1000,0.466,71.39
2016-01-04 08:30:00,2016,1,4,8,30,130,45,541,3.2,0,4,80.96000000000001,0.129,345.5,1000,0.461,66.4
2016-01-04 09:00:00,2016,1,4,9,0,211,56,671,3.8,0,4,76.64,0.129,344.3,1000,0.457,57.94
2016-01-04 09:30:00,2016,1,4,9,30,287,65,749,4.1000000000000005,0,0,72.73,0.129,344.3,1000,0.456,57.95
2016-01-04 10:00:00,2016,1,4,10,0,358,65,829,4.4,0,0,69.3,0.129,341.40000000000003,1000,0.456,53.63
2016-01-04 10:30:00,2016,1,4,10,30,415,69,864,4.5,0,0,66.44,0.129,341.40000000000003,1000,0.456,53.63
2016-01-04 11:00:00,2016,1,4,11,0,458,71,889,4.7,0,0,64.21000000000001,0.129,338.5,1000,0.456,51.76
2016-01-04 11:30:00,2016,1,4,11,30,488,73,903,4.7,0,0,62.690000000000005,0.129,338.5,1000,0.455,51.76
2016-01-04 12:00:00,2016,1,4,12,0,503,72,915,4.800000000000001,0,0,61.93,0.129,335.5,1000,0.455,50.3
2016-01-04 12:30:00,2016,1,4,12,30,502,72,916,4.800000000000001,0,0,61.97,0.129,335.5,1000,0.448,50.3
2016-01-04 13:00:00,2016,1,4,13,0,488,67,920,4.800000000000001,0,0,62.79,0.129,333.8,1000,0.442,49.02
2016-01-04 13:30:00,2016,1,4,13,30,458,66,907,4.800000000000001,0,1,64.37,0.129,333.8,1000,0.43,49.04
2016-01-04 14:00:00,2016,1,4,14,0,216,170,116,4.9,0,4,66.65,0.129,333.5,1000,0.418,47.64
2016-01-04 14:30:00,2016,1,4,14,30,187,146,116,4.800000000000001,0,4,69.56,0.129,333.5,1000,0.403,47.66
2016-01-04 15:00:00,2016,1,4,15,0,151,118,113,4.7,0,8,73.03,0.129,333.3,1000,0.389,46.07
2016-01-04 15:30:00,2016,1,4,15,30,111,87,104,4.4,-1,4,76.98,0.129,333.3,1000,0.373,49.58
2016-01-04 16:00:00,2016,1,4,16,0,68,56,82,4.1000000000000005,-2,4,81.33,0.129,333.90000000000003,1000,0.358,52.41
2016-01-04 16:30:00,2016,1,4,16,30,27,24,33,3.9,-2,4,86.01,0.129,333.90000000000003,1000,0.345,52.44
2016-01-04 17:00:00,2016,1,4,17,0,0,0,0,3.8,-3,1,90.97,0.129,336.5,1000,0.333,56.52
2016-01-04 17:30:00,2016,1,4,17,30,0,0,0,3.9,-3,1,96.17,0.129,336.5,1000,0.325,56.56
2016-01-04 18:00:00,2016,1,4,18,0,0,0,0,4.0,-3,1,101.56,0.129,340.0,1000,0.317,54.41
2016-01-04 18:30:00,2016,1,4,18,30,0,0,0,4.1000000000000005,-3,1,107.09,0.129,340.0,1010,0.31,54.45
2016-01-04 19:00:00,2016,1,4,19,0,0,0,0,4.3,-4,0,112.74,0.129,343.6,1010,0.304,55.120000000000005
2016-01-04 19:30:00,2016,1,4,19,30,0,0,0,4.1000000000000005,-4,0,118.48,0.129,343.6,1010,0.295,55.15
2016-01-04 20:00:00,2016,1,4,20,0,0,0,0,4.1000000000000005,-5,1,124.27,0.129,346.90000000000003,1010,0.287,55.28
2016-01-04 20:30:00,2016,1,4,20,30,0,0,0,4.0,-5,0,130.09,0.129,346.90000000000003,1010,0.277,55.31
2016-01-04 21:00:00,2016,1,4,21,0,0,0,0,4.0,-6,1,135.88,0.129,349.6,1010,0.267,55.3
2016-01-04 21:30:00,2016,1,4,21,30,0,0,0,4.1000000000000005,-6,1,141.6,0.129,349.6,1010,0.257,55.33
2016-01-04 22:00:00,2016,1,4,22,0,0,0,0,4.3,-7,0,147.18,0.129,351.40000000000003,1010,0.248,54.86
2016-01-04 22:30:00,2016,1,4,22,30,0,0,0,4.4,-7,0,152.47,0.129,351.40000000000003,1010,0.241,54.88
2016-01-04 23:00:00,2016,1,4,23,0,0,0,0,4.5,-8,0,157.24,0.129,351.6,1010,0.234,51.97
2016-01-04 23:30:00,2016,1,4,23,30,0,0,0,4.6000000000000005,-8,0,161.07,0.129,351.6,1010,0.229,51.98
2016-01-05 00:00:00,2016,1,5,0,0,0,0,0,4.7,-8,1,163.27,0.129,351.5,1010,0.224,54.5
2016-01-05 00:30:00,2016,1,5,0,30,0,0,0,4.7,-8,1,163.18,0.129,351.5,1010,0.22,54.51
2016-01-05 01:00:00,2016,1,5,1,0,0,0,0,4.7,-8,1,160.83,0.129,350.8,1010,0.216,54.09
2016-01-05 01:30:00,2016,1,5,1,30,0,0,0,4.6000000000000005,-8,1,156.91,0.129,350.8,1010,0.213,54.11
2016-01-05 02:00:00,2016,1,5,2,0,0,0,0,4.6000000000000005,-9,0,152.09,0.129,350.20000000000005,1010,0.21,54.58
2016-01-05 02:30:00,2016,1,5,2,30,0,0,0,4.5,-9,0,146.77,0.129,350.20000000000005,1010,0.207,54.6
2016-01-05 03:00:00,2016,1,5,3,0,0,0,0,4.4,-9,0,141.18,0.129,350.40000000000003,1010,0.204,59.95
2016-01-05 03:30:00,2016,1,5,3,30,0,0,0,4.2,-9,0,135.45,0.129,350.40000000000003,1010,0.199,59.96
2016-01-05 04:00:00,2016,1,5,4,0,0,0,0,4.1000000000000005,-9,1,129.65,0.129,350.8,1010,0.195,60.8
2016-01-05 04:30:00,2016,1,5,4,30,0,0,0,4.0,-9,0,123.83,0.129,350.8,1010,0.19,60.82
2016-01-05 05:00:00,2016,1,5,5,0,0,0,0,3.9,-9,0,118.04,0.129,352.70000000000005,1010,0.186,61.47
2016-01-05 05:30:00,2016,1,5,5,30,0,0,0,3.7,-9,0,112.31,0.129,352.70000000000005,1010,0.182,61.48
2016-01-05 06:00:00,2016,1,5,6,0,0,0,0,3.6,-9,0,106.66,0.129,353.6,1020,0.178,62.16
2016-01-05 06:30:00,2016,1,5,6,30,0,0,0,3.5,-9,0,101.13,0.129,353.6,1020,0.176,62.18
2016-01-05 07:00:00,2016,1,5,7,0,0,0,0,3.4000000000000004,-9,0,95.75,0.129,353.3,1020,0.174,63.03
2016-01-05 07:30:00,2016,1,5,7,30,0,0,0,3.3000000000000003,-8,1,90.56,0.129,353.3,1020,0.173,58.32
2016-01-05 08:00:00,2016,1,5,8,0,61,23,497,3.2,-8,1,85.61,0.129,354.90000000000003,1020,0.173,59.18
2016-01-05 08:30:00,2016,1,5,8,30,144,36,686,3.1,-7,0,80.94,0.129,354.90000000000003,1020,0.174,54.79
2016-01-05 09:00:00,2016,1,5,9,0,229,45,795,3.0,-7,0,76.62,0.129,358.0,1020,0.175,56.6
2016-01-05 09:30:00,2016,1,5,9,30,307,51,863,2.8000000000000003,-6,0,72.7,0.129,358.0,1020,0.178,52.43
2016-01-05 10:00:00,2016,1,5,10,0,377,54,910,2.6,-5,0,69.26,0.129,357.6,1020,0.182,51.33
