TIMESTAMP,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Cloud Type,Solar Zenith Angle,Surface Albedo,Wind Direction,Pressure,Relative Humidity,Precipitable Water
1/1/16 0:00,2016,1,1,0,0,0,0,0,1.1,2,8,163.71,0.123,323,1000,94.73,0.933
1/1/16 0:30,2016,1,1,0,30,0,0,0,1.1,2,8,163.46,0.123,323,1000,94.73,0.927
1/1/16 1:00,2016,1,1,1,0,0,0,0,1.1,2,8,160.96,0.123,318.8,1000,91.83,0.921
1/1/16 1:30,2016,1,1,1,30,0,0,0,1.1,1,8,156.92,0.123,318.8,1000,91.82,0.919
1/1/16 2:00,2016,1,1,2,0,0,0,0,1.2,1,8,152.02,0.123,315.9,1000,90.71,0.918
1/1/16 2:30,2016,1,1,2,30,0,0,0,1.2,1,8,146.66,0.123,315.9,1000,97.43,0.914
1/1/16 3:00,2016,1,1,3,0,0,0,0,1.3,1,8,141.05,0.123,311.3,1000,95.31,0.91
1/1/16 3:30,2016,1,1,3,30,0,0,0,1.4,1,6,135.3,0.123,311.3,1000,95.3,0.898
1/1/16 4:00,2016,1,1,4,0,0,0,0,1.5,1,6,129.5,0.123,308.9,1000,91.59,0.887
1/1/16 4:30,2016,1,1,4,30,0,0,0,1.6,1,6,123.68,0.123,308.9,1000,91.59,0.879
1/1/16 5:00,2016,1,1,5,0,0,0,0,1.7,1,6,117.9,0.123,306.8,1000,87.58,0.871
1/1/16 5:30,2016,1,1,5,30,0,0,0,1.5,1,6,112.17,0.123,306.8,1000,87.57,0.873
1/1/16 6:00,2016,1,1,6,0,0,0,0,1.4,1,6,106.54,0.123,305,1000,86.35,0.875
1/1/16 6:30,2016,1,1,6,30,0,0,0,1.3,1,6,101.03,0.123,305,1000,86.35,0.869
1/1/16 7:00,2016,1,1,7,0,0,0,0,1.3,1,6,95.68,0.123,301.2,1000,85.96,0.864
1/1/16 7:30,2016,1,1,7,30,0,0,0,1.5,1,6,90.51,0.123,301.2,1000,85.95,0.843
1/1/16 8:00,2016,1,1,8,0,15,15,0,1.7,1,8,85.59,0.123,300.8,1000,85.28,0.823
1/1/16 8:30,2016,1,1,8,30,37,37,0,2,1,8,80.96,0.123,300.8,1000,85.28,0.8
1/1/16 9:00,2016,1,1,9,0,60,60,0,2.4,2,8,76.67,0.123,298.6,1000,76.46,0.779
1/1/16 9:30,2016,1,1,9,30,82,82,0,2.8,2,8,72.8,0.123,298.6,1000,76.45,0.758
1/1/16 10:00,2016,1,1,10,0,102,102,0,3.2,3,8,69.41,0.123,296.4,1000,68.98,0.737
1/1/16 10:30,2016,1,1,10,30,183,163,51,3.3,3,8,66.58,0.123,296.4,1000,68.96,0.737
1/1/16 11:00,2016,1,1,11,0,203,180,54,3.4,4,8,64.39,0.123,290.3,1000,64.14,0.738
1/1/16 11:30,2016,1,1,11,30,243,199,94,3.4,4,8,62.91,0.123,290.3,1000,64.12,0.741
1/1/16 12:00,2016,1,1,12,0,239,202,77,3.5,4,8,62.2,0.123,284.2,1000,59.67,0.744
1/1/16 12:30,2016,1,1,12,30,195,182,27,3.4,4,8,62.27,0.123,284.2,1000,59.64,0.73
1/1/16 13:00,2016,1,1,13,0,263,200,137,3.4,5,8,63.12,0.123,281.9,1000,59.34,0.716
1/1/16 13:30,2016,1,1,13,30,273,184,208,3.3,5,8,64.73,0.123,281.9,1000,59.32,0.695
1/1/16 14:00,2016,1,1,14,0,241,165,194,3.2,5,8,67.03,0.123,282.6,1000,58.88,0.675
1/1/16 14:30,2016,1,1,14,30,206,145,177,3,4,8,69.96,0.123,282.6,1000,63.13,0.663
1/1/16 15:00,2016,1,1,15,0,165,117,167,2.9,4,8,73.44,0.123,286.2,1000,63.84,0.651
1/1/16 15:30,2016,1,1,15,30,119,87,147,2.5,3,8,77.4,0.123,286.2,1000,68.51,0.633
1/1/16 16:00,2016,1,1,16,0,71,54,115,2.2,3,8,81.75,0.123,292.9,1000,69.72,0.615
1/1/16 16:30,2016,1,1,16,30,25,23,45,1.9,2,8,86.44,0.123,292.9,1000,74.88,0.587
1/1/16 17:00,2016,1,1,17,0,0,0,0,1.6,1,8,91.4,0.123,302.3,1000,79.7,0.56
1/1/16 17:30,2016,1,1,17,30,0,0,0,1.5,0,8,96.6,0.123,302.3,1000,85.69,0.539
1/1/16 18:00,2016,1,1,18,0,0,0,0,1.4,0,0,101.99,0.123,308.8,1000,82.24,0.518
1/1/16 18:30,2016,1,1,18,30,0,0,0,1.3,0,1,107.52,0.123,308.8,1000,82.25,0.506
1/1/16 19:00,2016,1,1,19,0,0,0,0,1.3,0,1,113.17,0.129,309,1000,79.27,0.494
1/1/16 19:30,2016,1,1,19,30,0,0,0,1.2,0,0,118.91,0.129,309,1000,79.26,0.488
1/1/16 20:00,2016,1,1,20,0,0,0,0,1.2,-1,0,124.7,0.129,304.4,1000,82.3,0.482
1/1/16 20:30,2016,1,1,20,30,0,0,0,1.2,-1,1,130.51,0.129,304.4,1000,82.29,0.488
1/1/16 21:00,2016,1,1,21,0,0,0,0,1.2,-1,0,136.31,0.129,297.6,1000,79.91,0.495
1/1/16 21:30,2016,1,1,21,30,0,0,0,1.2,-1,0,142.03,0.129,297.6,1000,79.91,0.512
1/1/16 22:00,2016,1,1,22,0,0,0,0,1.3,-2,1,147.61,0.129,288.2,1000,84.7,0.529
1/1/16 22:30,2016,1,1,22,30,0,0,0,1.4,-2,1,152.9,0.129,288.2,1000,84.7,0.552
1/1/16 23:00,2016,1,1,23,0,0,0,0,1.5,-2,1,157.67,0.129,284,1000,84.48,0.575
1/1/16 23:30,2016,1,1,23,30,0,0,0,1.5,-2,1,161.47,0.129,284,1000,84.48,0.601
1/2/16 0:00,2016,1,2,0,0,0,0,0,1.6,-2,1,163.61,0.129,285.4,1000,84.72,0.627
1/2/16 0:30,2016,1,2,0,30,0,0,0,1.6,-2,1,163.41,0.129,285.4,1000,84.72,0.657
1/2/16 1:00,2016,1,2,1,0,0,0,0,1.6,-2,1,160.94,0.129,287.9,1000,84.57,0.687
1/2/16 1:30,2016,1,2,1,30,0,0,0,1.5,-2,1,156.93,0.129,287.9,1000,84.58,0.719
1/2/16 2:00,2016,1,2,2,0,0,0,0,1.4,-2,8,152.05,0.129,289.4,1000,84.63,0.751
1/2/16 2:30,2016,1,2,2,30,0,0,0,1.3,-2,8,146.7,0.129,289.4,1000,84.63,0.762
1/2/16 3:00,2016,1,2,3,0,0,0,0,1.3,-2,1,141.09,0.129,287.8,1000,85.3,0.774
1/2/16 3:30,2016,1,2,3,30,0,0,0,1.2,-2,0,135.35,0.129,287.8,1000,85.3,0.761
1/2/16 4:00,2016,1,2,4,0,0,0,0,1.1,-3,0,129.54,0.129,286.4,1000,89.46,0.748
1/2/16 4:30,2016,1,2,4,30,0,0,0,1.1,-3,8,123.73,0.129,286.4,1000,89.47,0.735
1/2/16 5:00,2016,1,2,5,0,0,0,0,1.1,-3,1,117.94,0.129,287.5,1000,88.44,0.723
1/2/16 5:30,2016,1,2,5,30,0,0,0,1.1,-3,1,112.22,0.129,287.5,1000,88.44,0.714
1/2/16 6:00,2016,1,2,6,0,0,0,0,1.1,-3,1,106.58,0.129,287.8,1000,87.77,0.705
1/2/16 6:30,2016,1,2,6,30,0,0,0,1,-3,0,101.06,0.129,287.8,1000,87.78,0.688
1/2/16 7:00,2016,1,2,7,0,0,0,0,1,-3,0,95.7,0.129,284.6,1000,88.03,0.671
1/2/16 7:30,2016,1,2,7,30,0,0,0,1.2,-1,1,90.53,0.129,284.6,1000,75.97,0.645
1/2/16 8:00,2016,1,2,8,0,54,25,383,1.4,0,1,85.61,0.129,273.4,1000,77.25,0.619
1/2/16 8:30,2016,1,2,8,30,131,40,577,1.8,0,0,80.97,0.129,273.4,1000,77.25,0.596
1/2/16 9:00,2016,1,2,9,0,211,51,693,2.2,1,0,76.67,0.129,272.4,1000,70.15,0.574
1/2/16 9:30,2016,1,2,9,30,286,59,769,2.4,2,0,72.78,0.129,272.4,1000,65.3,0.563
1/2/16 10:00,2016,1,2,10,0,354,63,826,2.7,3,0,69.38,0.129,272.6,1000,61.29,0.553
1/2/16 10:30,2016,1,2,10,30,410,67,860,2.8,3,0,66.54,0.129,272.6,1000,61.26,0.552
1/2/16 11:00,2016,1,2,11,0,453,70,884,3,4,0,64.34,0.129,267.8,1000,58.2,0.551
1/2/16 11:30,2016,1,2,11,30,481,72,898,3.1,4,0,62.85,0.129,267.8,1000,58.16,0.548
1/2/16 12:00,2016,1,2,12,0,496,72,907,3.3,5,0,62.12,0.129,263.6,1000,54.86,0.546
1/2/16 12:30,2016,1,2,12,30,495,71,907,3.3,5,0,62.17,0.129,263.6,1000,54.83,0.542
1/2/16 13:00,2016,1,2,13,0,480,69,904,3.3,6,0,63.02,0.129,262,1000,51.71,0.538
1/2/16 13:30,2016,1,2,13,30,449,67,889,3.2,6,0,64.61,0.129,262,1000,51.69,0.538
1/2/16 14:00,2016,1,2,14,0,404,64,868,3.2,6,0,66.91,0.129,263.5,1000,52.86,0.538
1/2/16 14:30,2016,1,2,14,30,347,60,832,2.6,6,0,69.84,0.129,263.5,1000,52.85,0.542
1/2/16 15:00,2016,1,2,15,0,279,54,784,2.1,6,0,73.31,0.129,266.6,1000,58.43,0.546
1/2/16 15:30,2016,1,2,15,30,202,47,706,1.6,4,1,77.26,0.129,266.6,1000,67.15,0.547
1/2/16 16:00,2016,1,2,16,0,122,36,592,1.2,3,1,81.61,0.129,269.1,1000,76.41,0.548
1/2/16 16:30,2016,1,2,16,30,46,21,384,1.2,2,0,86.3,0.129,269.1,1000,82.03,0.549
1/2/16 17:00,2016,1,2,17,0,0,0,0,1.3,1,0,91.27,0.129,272.1,1000,79.52,0.551
1/2/16 17:30,2016,1,2,17,30,0,0,0,1.3,0,0,96.46,0.129,272.1,1000,85.47,0.56
1/2/16 18:00,2016,1,2,18,0,0,0,0,1.3,0,0,101.85,0.129,275.4,1000,83.44,0.569
1/2/16 18:30,2016,1,2,18,30,0,0,0,1.2,0,0,107.38,0.129,275.4,1000,83.44,0.581
1/2/16 19:00,2016,1,2,19,0,0,0,0,1.2,0,0,113.03,0.129,275.6,1000,81.34,0.594
1/2/16 19:30,2016,1,2,19,30,0,0,0,1.2,0,0,118.77,0.129,275.6,1000,81.33,0.601
1/2/16 20:00,2016,1,2,20,0,0,0,0,1.2,0,0,124.56,0.129,270.5,1000,79.4,0.609
1/2/16 20:30,2016,1,2,20,30,0,0,0,1.2,0,0,130.37,0.129,270.5,1000,79.39,0.616
1/2/16 21:00,2016,1,2,21,0,0,0,0,1.2,-1,0,136.17,0.129,260.1,1000,77.81,0.624
1/2/16 21:30,2016,1,2,21,30,0,0,0,1.2,-1,0,141.89,0.129,260.1,1000,77.81,0.634
1/2/16 22:00,2016,1,2,22,0,0,0,0,1.2,-1,0,147.47,0.129,250.2,1000,82.59,0.645
1/2/16 22:30,2016,1,2,22,30,0,0,0,1.2,-1,0,152.76,0.129,250.2,1000,82.57,0.652
1/2/16 23:00,2016,1,2,23,0,0,0,0,1.2,-1,0,157.53,0.129,243,1000,81.36,0.66
1/2/16 23:30,2016,1,2,23,30,0,0,0,1.2,-1,0,161.35,0.129,243,1000,81.34,0.66
1/3/16 0:00,2016,1,3,0,0,0,0,0,1.2,-1,0,163.51,0.129,237.9,1000,80.06,0.66
1/3/16 0:30,2016,1,3,0,30,0,0,0,1.2,-1,0,163.34,0.129,237.9,990,80.04,0.652
1/3/16 1:00,2016,1,3,1,0,0,0,0,1.2,-1,0,160.91,0.129,233.9,990,79.32,0.645
1/3/16 1:30,2016,1,3,1,30,0,0,0,1.2,-1,0,156.93,0.129,233.9,990,79.31,0.633
1/3/16 2:00,2016,1,3,2,0,0,0,0,1.3,-2,0,152.07,0.129,230.1,990,85.65,0.622
1/3/16 2:30,2016,1,3,2,30,0,0,0,1.3,-2,0,146.73,0.129,230.1,990,85.62,0.612
1/3/16 3:00,2016,1,3,3,0,0,0,0,1.4,-2,1,141.13,0.129,226.5,990,86.78,0.603
1/3/16 3:30,2016,1,3,3,30,0,0,0,1.4,-2,1,135.39,0.129,226.5,990,86.76,0.597
1/3/16 4:00,2016,1,3,4,0,0,0,0,1.5,-2,0,129.58,0.129,225.3,990,88.28,0.592
1/3/16 4:30,2016,1,3,4,30,0,0,0,1.5,-2,0,123.77,0.129,225.3,990,88.29,0.585
1/3/16 5:00,2016,1,3,5,0,0,0,0,1.5,-2,0,117.98,0.129,229.3,990,89.3,0.578
1/3/16 5:30,2016,1,3,5,30,0,0,0,1.5,-2,0,112.25,0.129,229.3,990,89.3,0.563
1/3/16 6:00,2016,1,3,6,0,0,0,0,1.5,-2,0,106.61,0.129,229.7,990,88.89,0.548
1/3/16 6:30,2016,1,3,6,30,0,0,0,1.4,-2,0,101.09,0.129,229.7,990,88.88,0.525
1/3/16 7:00,2016,1,3,7,0,0,0,0,1.4,-2,1,95.73,0.129,228.7,990,88.68,0.502
1/3/16 7:30,2016,1,3,7,30,0,0,0,1.6,-1,1,90.55,0.129,228.7,990,82.4,0.48
1/3/16 8:00,2016,1,3,8,0,57,23,444,1.9,0,1,85.61,0.129,230.4,990,82.76,0.458
1/3/16 8:30,2016,1,3,8,30,136,37,635,1.9,1,0,80.96,0.129,230.4,990,77,0.447
1/3/16 9:00,2016,1,3,9,0,218,46,743,2,2,0,76.66,0.129,234.6,990,75.71,0.436
1/3/16 9:30,2016,1,3,9,30,294,53,814,2.3,3,0,72.76,0.129,234.6,990,70.52,0.441
1/3/16 10:00,2016,1,3,10,0,361,58,859,2.7,5,0,69.35,0.129,271.2,990,64.36,0.447
1/3/16 10:30,2016,1,3,10,30,416,61,889,2.9,5,0,66.49,0.129,271.2,990,60.03,0.473
1/3/16 11:00,2016,1,3,11,0,458,65,906,3.1,6,0,64.28,0.129,283.3,990,55.57,0.5
1/3/16 11:30,2016,1,3,11,30,486,66,917,3.1,6,0,62.77,0.129,283.3,990,55.54,0.535
1/3/16 12:00,2016,1,3,12,0,498,68,917,3.1,7,0,62.03,0.129,283.8,990,52.4,0.571
1/3/16 12:30,2016,1,3,12,30,497,68,915,3,7,0,62.07,0.129,283.8,990,52.39,0.594
1/3/16 13:00,2016,1,3,13,0,480,67,907,3,8,0,62.91,0.129,286.2,990,53.3,0.618
1/3/16 13:30,2016,1,3,13,30,449,65,891,2.9,8,0,64.49,0.129,286.2,990,53.3,0.627
1/3/16 14:00,2016,1,3,14,0,404,63,864,2.9,8,0,66.78,0.129,295.6,990,54.2,0.637
1/3/16 14:30,2016,1,3,14,30,347,60,829,2.6,7,0,69.7,0.129,295.6,990,58.04,0.637
1/3/16 15:00,2016,1,3,15,0,279,55,774,2.4,7,0,73.18,0.129,308.7,990,61.93,0.637
1/3/16 15:30,2016,1,3,15,30,203,48,697,2.1,5,0,77.12,0.129,308.7,990,71.11,0.636
1/3/16 16:00,2016,1,3,16,0,123,38,572,1.8,4,1,81.47,0.129,323.9,990,75.72,0.635
1/3/16 16:30,2016,1,3,16,30,47,22,369,1.9,2,1,86.16,0.129,323.9,990,81.29,0.631
1/3/16 17:00,2016,1,3,17,0,0,0,0,2,1,0,91.12,0.129,336.7,990,79.5,0.627
1/3/16 17:30,2016,1,3,17,30,0,0,0,1.9,0,0,96.32,0.129,336.7,990,85.43,0.617
1/3/16 18:00,2016,1,3,18,0,0,0,0,1.9,0,1,101.7,0.129,340.5,990,87.27,0.608
1/3/16 18:30,2016,1,3,18,30,0,0,0,1.6,0,0,107.24,0.129,340.5,990,87.3,0.601
1/3/16 19:00,2016,1,3,19,0,0,0,0,1.4,0,0,112.89,0.129,336.1,990,83.37,0.594
1/3/16 19:30,2016,1,3,19,30,0,0,0,1.2,0,1,118.63,0.129,336.1,990,83.39,0.593
1/3/16 20:00,2016,1,3,20,0,0,0,0,1.2,-1,0,124.42,0.129,327,1000,86.41,0.592
1/3/16 20:30,2016,1,3,20,30,0,0,0,1.2,-1,0,130.23,0.129,327,1000,86.4,0.592
1/3/16 21:00,2016,1,3,21,0,0,0,0,1.3,-1,0,136.03,0.129,321.7,990,84.69,0.592
1/3/16 21:30,2016,1,3,21,30,0,0,0,1.3,-1,0,141.75,0.129,321.7,990,84.67,0.587
1/3/16 22:00,2016,1,3,22,0,0,0,0,1.4,-2,0,147.32,0.129,317.6,990,90.44,0.582
1/3/16 22:30,2016,1,3,22,30,0,0,0,1.4,-2,1,152.61,0.129,317.6,990,90.43,0.571
1/3/16 23:00,2016,1,3,23,0,0,0,0,1.4,-2,1,157.39,0.129,310.9,990,90.58,0.56
1/3/16 23:30,2016,1,3,23,30,0,0,0,1.4,-2,4,161.21,0.129,310.9,990,90.57,0.545
1/4/16 0:00,2016,1,4,0,0,0,0,0,1.4,-2,1,163.39,0.129,308.6,990,90.91,0.531
1/4/16 0:30,2016,1,4,0,30,0,0,0,1.5,-2,4,163.27,0.129,308.6,990,90.91,0.517
1/4/16 1:00,2016,1,4,1,0,0,0,0,1.6,-2,4,160.88,0.129,315.8,990,90.8,0.504
1/4/16 1:30,2016,1,4,1,30,0,0,0,1.6,-2,4,156.93,0.129,315.8,990,90.8,0.497
1/4/16 2:00,2016,1,4,2,0,0,0,0,1.6,-2,1,152.08,0.129,319.6,990,90.26,0.491
1/4/16 2:30,2016,1,4,2,30,0,0,0,1.5,-2,0,146.75,0.129,319.6,990,90.26,0.492
1/4/16 3:00,2016,1,4,3,0,0,0,0,1.5,-3,0,141.16,0.129,319,990,89.61,0.493
1/4/16 3:30,2016,1,4,3,30,0,0,0,1.4,-3,1,135.42,0.129,319,990,89.63,0.497
1/4/16 4:00,2016,1,4,4,0,0,0,0,1.3,-3,1,129.62,0.129,317.9,990,95.63,0.501
1/4/16 4:30,2016,1,4,4,30,0,0,0,1.3,-2,4,123.8,0.129,317.9,1000,88.84,0.502
1/4/16 5:00,2016,1,4,5,0,0,0,0,1.4,-2,4,118.01,0.129,326,1000,86.8,0.504
1/4/16 5:30,2016,1,4,5,30,0,0,0,1.5,-2,4,112.28,0.129,326,1000,86.84,0.5
1/4/16 6:00,2016,1,4,6,0,0,0,0,1.6,-2,4,106.64,0.129,336.8,1000,84.12,0.497
1/4/16 6:30,2016,1,4,6,30,0,0,0,1.6,-2,4,101.11,0.129,336.8,1000,84.14,0.489
1/4/16 7:00,2016,1,4,7,0,0,0,0,1.7,-2,4,95.74,0.129,343.8,1000,80.39,0.482
1/4/16 7:30,2016,1,4,7,30,0,0,0,2.1,-1,1,90.56,0.129,343.8,1000,74.71,0.474
1/4/16 8:00,2016,1,4,8,0,53,27,340,2.6,-1,1,85.62,0.129,345.5,1000,71.39,0.466
1/4/16 8:30,2016,1,4,8,30,130,45,541,3.2,0,4,80.96,0.129,345.5,1000,66.4,0.461
1/4/16 9:00,2016,1,4,9,0,211,56,671,3.8,0,4,76.64,0.129,344.3,1000,57.94,0.457
1/4/16 9:30,2016,1,4,9,30,287,65,749,4.1,0,0,72.73,0.129,344.3,1000,57.95,0.456
1/4/16 10:00,2016,1,4,10,0,358,65,829,4.4,0,0,69.3,0.129,341.4,1000,53.63,0.456
1/4/16 10:30,2016,1,4,10,30,415,69,864,4.5,0,0,66.44,0.129,341.4,1000,53.63,0.456
1/4/16 11:00,2016,1,4,11,0,458,71,889,4.7,0,0,64.21,0.129,338.5,1000,51.76,0.456
1/4/16 11:30,2016,1,4,11,30,488,73,903,4.7,0,0,62.69,0.129,338.5,1000,51.76,0.455
1/4/16 12:00,2016,1,4,12,0,503,72,915,4.8,0,0,61.93,0.129,335.5,1000,50.3,0.455
1/4/16 12:30,2016,1,4,12,30,502,72,916,4.8,0,0,61.97,0.129,335.5,1000,50.3,0.448
1/4/16 13:00,2016,1,4,13,0,488,67,920,4.8,0,0,62.79,0.129,333.8,1000,49.02,0.442
1/4/16 13:30,2016,1,4,13,30,458,66,907,4.8,0,1,64.37,0.129,333.8,1000,49.04,0.43
1/4/16 14:00,2016,1,4,14,0,216,170,116,4.9,0,4,66.65,0.129,333.5,1000,47.64,0.418
1/4/16 14:30,2016,1,4,14,30,187,146,116,4.8,0,4,69.56,0.129,333.5,1000,47.66,0.403
1/4/16 15:00,2016,1,4,15,0,151,118,113,4.7,0,8,73.03,0.129,333.3,1000,46.07,0.389
1/4/16 15:30,2016,1,4,15,30,111,87,104,4.4,-1,4,76.98,0.129,333.3,1000,49.58,0.373
1/4/16 16:00,2016,1,4,16,0,68,56,82,4.1,-2,4,81.33,0.129,333.9,1000,52.41,0.358
1/4/16 16:30,2016,1,4,16,30,27,24,33,3.9,-2,4,86.01,0.129,333.9,1000,52.44,0.345
1/4/16 17:00,2016,1,4,17,0,0,0,0,3.8,-3,1,90.97,0.129,336.5,1000,56.52,0.333
1/4/16 17:30,2016,1,4,17,30,0,0,0,3.9,-3,1,96.17,0.129,336.5,1000,56.56,0.325
1/4/16 18:00,2016,1,4,18,0,0,0,0,4,-3,1,101.56,0.129,340,1000,54.41,0.317
1/4/16 18:30,2016,1,4,18,30,0,0,0,4.1,-3,1,107.09,0.129,340,1010,54.45,0.31
1/4/16 19:00,2016,1,4,19,0,0,0,0,4.3,-4,0,112.74,0.129,343.6,1010,55.12,0.304
1/4/16 19:30,2016,1,4,19,30,0,0,0,4.1,-4,0,118.48,0.129,343.6,1010,55.15,0.295
1/4/16 20:00,2016,1,4,20,0,0,0,0,4.1,-5,1,124.27,0.129,346.9,1010,55.28,0.287
1/4/16 20:30,2016,1,4,20,30,0,0,0,4,-5,0,130.09,0.129,346.9,1010,55.31,0.277
1/4/16 21:00,2016,1,4,21,0,0,0,0,4,-6,1,135.88,0.129,349.6,1010,55.3,0.267
1/4/16 21:30,2016,1,4,21,30,0,0,0,4.1,-6,1,141.6,0.129,349.6,1010,55.33,0.257
1/4/16 22:00,2016,1,4,22,0,0,0,0,4.3,-7,0,147.18,0.129,351.4,1010,54.86,0.248
1/4/16 22:30,2016,1,4,22,30,0,0,0,4.4,-7,0,152.47,0.129,351.4,1010,54.88,0.241
1/4/16 23:00,2016,1,4,23,0,0,0,0,4.5,-8,0,157.24,0.129,351.6,1010,51.97,0.234
1/4/16 23:30,2016,1,4,23,30,0,0,0,4.6,-8,0,161.07,0.129,351.6,1010,51.98,0.229
1/5/16 0:00,2016,1,5,0,0,0,0,0,4.7,-8,1,163.27,0.129,351.5,1010,54.5,0.224
1/5/16 0:30,2016,1,5,0,30,0,0,0,4.7,-8,1,163.18,0.129,351.5,1010,54.51,0.22
1/5/16 1:00,2016,1,5,1,0,0,0,0,4.7,-8,1,160.83,0.129,350.8,1010,54.09,0.216
1/5/16 1:30,2016,1,5,1,30,0,0,0,4.6,-8,1,156.91,0.129,350.8,1010,54.11,0.213
1/5/16 2:00,2016,1,5,2,0,0,0,0,4.6,-9,0,152.09,0.129,350.2,1010,54.58,0.21
1/5/16 2:30,2016,1,5,2,30,0,0,0,4.5,-9,0,146.77,0.129,350.2,1010,54.6,0.207
1/5/16 3:00,2016,1,5,3,0,0,0,0,4.4,-9,0,141.18,0.129,350.4,1010,59.95,0.204
1/5/16 3:30,2016,1,5,3,30,0,0,0,4.2,-9,0,135.45,0.129,350.4,1010,59.96,0.199
1/5/16 4:00,2016,1,5,4,0,0,0,0,4.1,-9,1,129.65,0.129,350.8,1010,60.8,0.195
1/5/16 4:30,2016,1,5,4,30,0,0,0,4,-9,0,123.83,0.129,350.8,1010,60.82,0.19
1/5/16 5:00,2016,1,5,5,0,0,0,0,3.9,-9,0,118.04,0.129,352.7,1010,61.47,0.186
1/5/16 5:30,2016,1,5,5,30,0,0,0,3.7,-9,0,112.31,0.129,352.7,1010,61.48,0.182
1/5/16 6:00,2016,1,5,6,0,0,0,0,3.6,-9,0,106.66,0.129,353.6,1020,62.16,0.178
1/5/16 6:30,2016,1,5,6,30,0,0,0,3.5,-9,0,101.13,0.129,353.6,1020,62.18,0.176
1/5/16 7:00,2016,1,5,7,0,0,0,0,3.4,-9,0,95.75,0.129,353.3,1020,63.03,0.174
1/5/16 7:30,2016,1,5,7,30,0,0,0,3.3,-8,1,90.56,0.129,353.3,1020,58.32,0.173
1/5/16 8:00,2016,1,5,8,0,61,23,497,3.2,-8,1,85.61,0.129,354.9,1020,59.18,0.173
1/5/16 8:30,2016,1,5,8,30,144,36,686,3.1,-7,0,80.94,0.129,354.9,1020,54.79,0.174
1/5/16 9:00,2016,1,5,9,0,229,45,795,3,-7,0,76.62,0.129,358,1020,56.6,0.175
1/5/16 9:30,2016,1,5,9,30,307,51,863,2.8,-6,0,72.7,0.129,358,1020,52.43,0.178
1/5/16 10:00,2016,1,5,10,0,377,54,910,2.6,-5,0,69.26,0.129,357.6,1020,51.33,0.182
1/5/16 10:30,2016,1,5,10,30,435,57,941,2.3,-4,0,66.38,0.129,357.6,1020,47.6,0.186
1/5/16 11:00,2016,1,5,11,0,479,60,960,2.1,-4,0,64.14,0.129,353.1,1020,50.82,0.191
1/5/16 11:30,2016,1,5,11,30,509,61,973,1.9,-3,0,62.6,0.129,353.1,1020,47.15,0.196
1/5/16 12:00,2016,1,5,12,0,524,62,977,1.8,-2,0,61.83,0.129,347.6,1020,46.16,0.201
1/5/16 12:30,2016,1,5,12,30,523,62,977,1.6,-1,0,61.85,0.129,347.6,1020,42.88,0.205
1/5/16 13:00,2016,1,5,13,0,506,60,972,1.5,-1,0,62.66,0.129,346.7,1020,44.41,0.21
1/5/16 13:30,2016,1,5,13,30,475,58,958,1.4,-1,0,64.23,0.129,346.7,1020,44.41,0.214
1/5/16 14:00,2016,1,5,14,0,429,56,936,1.3,-1,0,66.51,0.129,350.3,1020,45.01,0.218
1/5/16 14:30,2016,1,5,14,30,371,53,903,1.1,-1,0,69.42,0.129,350.3,1020,45.01,0.22
1/5/16 15:00,2016,1,5,15,0,301,49,856,1,-1,0,72.89,0.129,356.4,1020,45.64,0.222
1/5/16 15:30,2016,1,5,15,30,222,43,787,0.7,-1,0,76.83,0.129,356.4,1020,45.64,0.221
1/5/16 16:00,2016,1,5,16,0,138,35,677,0.5,-2,0,81.17,0.129,356.5,1020,60.61,0.221
1/5/16 16:30,2016,1,5,16,30,57,22,486,0.4,-2,1,85.86,0.129,356.5,1020,60.61,0.218
1/5/16 17:00,2016,1,5,17,0,0,0,0,0.4,-3,0,90.82,0.129,4.7,1020,57.09,0.216
1/5/16 17:30,2016,1,5,17,30,0,0,0,0.3,-3,0,96.02,0.129,4.7,1020,57.1,0.213
1/5/16 18:00,2016,1,5,18,0,0,0,0,0.3,-3,0,101.41,0.129,34.8,1020,54.18,0.21
1/5/16 18:30,2016,1,5,18,30,0,0,0,0.3,-3,0,106.95,0.129,34.8,1020,54.18,0.208
1/5/16 19:00,2016,1,5,19,0,0,0,0,0.3,-3,0,112.6,0.129,62.6,1020,51.89,0.206
1/5/16 19:30,2016,1,5,19,30,0,0,0,0.3,-3,0,118.33,0.129,62.6,1020,51.89,0.204
1/5/16 20:00,2016,1,5,20,0,0,0,0,0.4,-3,0,124.13,0.129,74.1,1020,50.21,0.202
1/5/16 20:30,2016,1,5,20,30,0,0,0,0.3,-3,0,129.94,0.129,74.1,1020,50.2,0.2
1/5/16 21:00,2016,1,5,21,0,0,0,0,0.3,-3,0,135.73,0.129,90.6,1020,48,0.198
1/5/16 21:30,2016,1,5,21,30,0,0,0,0.3,-3,0,141.46,0.129,90.6,1020,48,0.196
1/5/16 22:00,2016,1,5,22,0,0,0,0,0.4,-4,0,147.03,0.129,124.3,1020,50.46,0.195
1/5/16 22:30,2016,1,5,22,30,0,0,0,0.4,-4,0,152.32,0.129,124.3,1020,50.45,0.194
1/5/16 23:00,2016,1,5,23,0,0,0,0,0.5,-4,0,157.09,0.129,149.9,1020,50.13,0.194
